,none,C > SMA(50),"C > SMA(50), 3d",C > EMA(120),"C > EMA(120), 3d"
2021-04-28 00:00:00+00:00,810.1119615193261,868.4118529880878,905.0467282045581,798.6201110342463,857.0189598204261
2021-04-29 00:00:00+00:00,838.7275356607104,868.4118529880878,905.0467282045581,826.8743605106646,887.1093752389145
2021-04-30 00:00:00+00:00,838.7275356607104,868.4118529880878,905.0467282045581,826.8743605106646,887.1093752389145
2021-05-01 00:00:00+00:00,838.7275356607104,868.4118529880878,905.0467282045581,826.8743605106646,887.1093752389145
2021-05-02 00:00:00+00:00,838.7275356607104,868.4118529880878,905.0467282045581,826.8743605106646,887.1093752389145
2021-05-03 00:00:00+00:00,838.7275356607104,868.4118529880878,905.0467282045581,826.8743605106646,887.1093752389145
2021-05-04 00:00:00+00:00,849.9458523346041,868.4118529880878,905.0467282045581,837.9510251424344,898.9058818316453
2021-05-05 00:00:00+00:00,849.9458523346041,868.4118529880878,905.0467282045581,837.9510251424344,898.9058818316453
2021-05-06 00:00:00+00:00,853.8667265904859,868.4118529880878,905.0467282045581,841.8223910931576,903.0288372048356
2021-05-07 00:00:00+00:00,853.8667265904859,865.6857761985218,905.0467282045581,841.8223910931576,903.0288372048356
2021-05-08 00:00:00+00:00,853.8667265904859,865.6857761985218,905.0467282045581,841.8223910931576,903.0288372048356
2021-05-09 00:00:00+00:00,873.3279903016211,958.3445098533516,905.0467282045581,861.0379202768115,923.4931307655197
2021-05-10 00:00:00+00:00,873.3279903016211,958.3445098533516,905.0467282045581,861.0379202768115,923.4931307655197
2021-05-11 00:00:00+00:00,875.5497148944916,958.3445098533516,905.0467282045581,863.2315914785393,925.8293626235504
2021-05-12 00:00:00+00:00,875.5497148944916,958.3445098533516,905.0467282045581,863.2315914785393,925.8293626235504
2021-05-13 00:00:00+00:00,849.5688919653777,926.8907466677069,905.0467282045581,837.578824596598,898.5094929963109
2021-05-14 00:00:00+00:00,849.5688919653777,926.8907466677069,905.0467282045581,837.578824596598,898.5094929963109
2021-05-15 00:00:00+00:00,913.709629757013,1020.8745799752595,981.7968676844572,900.9096666832329,965.9560322781286
2021-05-16 00:00:00+00:00,912.0660176902971,1020.8745799752595,981.7968676844572,899.286808265436,964.2277087564702
2021-05-17 00:00:00+00:00,903.8447223900711,1020.8745799752595,981.7968676844572,891.1693220572539,955.5826894519614
2021-05-18 00:00:00+00:00,903.8447223900711,1020.8745799752595,981.7968676844572,891.1693220572539,955.5826894519614
2021-05-19 00:00:00+00:00,903.8447223900711,1020.8745799752595,981.7968676844572,891.1693220572539,955.5826894519614
2021-05-20 00:00:00+00:00,887.5032557583413,1020.8745799752595,981.7968676844572,875.0341967320654,938.3989867218813
2021-05-21 00:00:00+00:00,868.4091777595686,1020.8745799752595,981.7968676844572,875.0341967320654,938.3989867218813
2021-05-22 00:00:00+00:00,798.6195013335895,1020.8745799752595,981.7968676844572,875.0341967320654,938.3989867218813
2021-05-23 00:00:00+00:00,798.6195013335895,1020.8745799752595,981.7968676844572,875.0341967320654,938.3989867218813
2021-05-24 00:00:00+00:00,586.2337599137956,1020.8745799752595,981.7968676844572,875.0341967320654,938.3989867218813
2021-05-25 00:00:00+00:00,586.2337599137956,1020.8745799752595,981.7968676844572,875.0341967320654,938.3989867218813
2021-05-26 00:00:00+00:00,585.7192951437077,1020.8745799752595,981.7968676844572,875.0341967320654,938.3989867218813
2021-05-27 00:00:00+00:00,585.7192951437077,1020.8745799752595,981.7968676844572,875.0341967320654,938.3989867218813
2021-05-28 00:00:00+00:00,645.4391013067336,1020.8745799752595,981.7968676844572,875.0341967320654,938.3989867218813
2021-05-29 00:00:00+00:00,645.4391013067336,1020.8745799752595,981.7968676844572,875.0341967320654,938.3989867218813
2021-05-30 00:00:00+00:00,645.4391013067336,1020.8745799752595,981.7968676844572,875.0341967320654,938.3989867218813
2021-05-31 00:00:00+00:00,645.4391013067336,1020.8745799752595,981.7968676844572,875.0341967320654,938.3989867218813
2021-06-01 00:00:00+00:00,645.4391013067336,1020.8745799752595,981.7968676844572,875.0341967320654,938.3989867218813
2021-06-02 00:00:00+00:00,645.4391013067336,1020.8745799752595,981.7968676844572,875.0341967320654,938.3989867218813
2021-06-03 00:00:00+00:00,651.9024723784507,1020.8745799752595,981.7968676844572,875.0341967320654,938.3989867218813
2021-06-04 00:00:00+00:00,651.9024723784507,1020.8745799752595,981.7968676844572,875.0341967320654,938.3989867218813
2021-06-05 00:00:00+00:00,651.9024723784507,1020.8745799752595,981.7968676844572,875.0341967320654,938.3989867218813
2021-06-06 00:00:00+00:00,651.9024723784507,1020.8745799752595,981.7968676844572,875.0341967320654,938.3989867218813
2021-06-07 00:00:00+00:00,651.9024723784507,1020.8745799752595,981.7968676844572,875.0341967320654,938.3989867218813
2021-06-08 00:00:00+00:00,651.9024723784507,1020.8745799752595,981.7968676844572,875.0341967320654,938.3989867218813
2021-06-09 00:00:00+00:00,651.9024723784507,1020.8745799752595,981.7968676844572,875.0341967320654,938.3989867218813
2021-06-10 00:00:00+00:00,651.1247061152835,1020.8745799752595,981.7968676844572,875.0341967320654,938.3989867218813
2021-06-11 00:00:00+00:00,651.1247061152835,1020.8745799752595,981.7968676844572,875.0341967320654,938.3989867218813
2021-06-12 00:00:00+00:00,651.1247061152835,1020.8745799752595,981.7968676844572,875.0341967320654,938.3989867218813
2021-06-13 00:00:00+00:00,651.1247061152835,1020.8745799752595,981.7968676844572,875.0341967320654,938.3989867218813
2021-06-14 00:00:00+00:00,651.1247061152835,1020.8745799752595,981.7968676844572,875.0341967320654,938.3989867218813
2021-06-15 00:00:00+00:00,651.1247061152835,1020.8745799752595,981.7968676844572,875.0341967320654,938.3989867218813
2021-06-16 00:00:00+00:00,666.5019364584234,1020.8745799752595,981.7968676844572,875.0341967320654,938.3989867218813
2021-06-17 00:00:00+00:00,675.1692561081412,1020.8745799752595,981.7968676844572,875.0341967320654,938.3989867218813
2021-06-18 00:00:00+00:00,687.373465655269,1020.8745799752595,981.7968676844572,875.0341967320654,938.3989867218813
2021-06-19 00:00:00+00:00,687.373465655269,1020.8745799752595,981.7968676844572,875.0341967320654,938.3989867218813
2021-06-20 00:00:00+00:00,673.5119669387443,1020.8745799752595,981.7968676844572,875.0341967320654,938.3989867218813
2021-06-21 00:00:00+00:00,665.1050853105169,1020.8745799752595,981.7968676844572,875.0341967320654,938.3989867218813
2021-06-22 00:00:00+00:00,662.2896077408034,1020.8745799752595,981.7968676844572,875.0341967320654,938.3989867218813
2021-06-23 00:00:00+00:00,620.0437987996515,1020.8745799752595,981.7968676844572,875.0341967320654,938.3989867218813
2021-06-24 00:00:00+00:00,620.0437987996515,1020.8745799752595,981.7968676844572,875.0341967320654,938.3989867218813
2021-06-25 00:00:00+00:00,611.340860879156,1020.8745799752595,981.7968676844572,875.0341967320654,938.3989867218813
2021-06-26 00:00:00+00:00,574.4046098867061,1020.8745799752595,981.7968676844572,875.0341967320654,938.3989867218813
2021-06-27 00:00:00+00:00,596.7234495146992,1020.8745799752595,981.7968676844572,875.0341967320654,938.3989867218813
2021-06-28 00:00:00+00:00,596.7234495146992,1020.8745799752595,981.7968676844572,875.0341967320654,938.3989867218813
2021-06-29 00:00:00+00:00,596.7234495146992,1020.8745799752595,981.7968676844572,875.0341967320654,938.3989867218813
2021-06-30 00:00:00+00:00,596.7234495146992,1020.8745799752595,981.7968676844572,875.0341967320654,938.3989867218813
2021-07-01 00:00:00+00:00,596.7234495146992,1020.8745799752595,981.7968676844572,875.0341967320654,938.3989867218813
2021-07-02 00:00:00+00:00,596.7234495146992,1020.8745799752595,981.7968676844572,875.0341967320654,938.3989867218813
2021-07-03 00:00:00+00:00,596.7234495146992,1020.8745799752595,981.7968676844572,875.0341967320654,938.3989867218813
2021-07-04 00:00:00+00:00,596.7234495146992,1020.8745799752595,981.7968676844572,875.0341967320654,938.3989867218813
2021-07-05 00:00:00+00:00,596.7234495146992,1020.8745799752595,981.7968676844572,875.0341967320654,938.3989867218813
2021-07-06 00:00:00+00:00,608.5839352641925,1020.8745799752595,981.7968676844572,875.0341967320654,938.3989867218813
2021-07-07 00:00:00+00:00,608.5839352641925,1020.8745799752595,981.7968676844572,875.0341967320654,938.3989867218813
2021-07-08 00:00:00+00:00,608.5839352641925,1020.8745799752595,981.7968676844572,875.0341967320654,938.3989867218813
2021-07-09 00:00:00+00:00,608.5839352641925,1020.8745799752595,981.7968676844572,875.0341967320654,938.3989867218813
2021-07-10 00:00:00+00:00,608.5839352641925,1020.8745799752595,981.7968676844572,875.0341967320654,938.3989867218813
2021-07-11 00:00:00+00:00,608.5839352641925,1020.8745799752595,981.7968676844572,875.0341967320654,938.3989867218813
2021-07-12 00:00:00+00:00,607.6154798109051,1020.8745799752595,981.7968676844572,875.0341967320654,938.3989867218813
2021-07-13 00:00:00+00:00,634.0428399922725,1020.8745799752595,981.7968676844572,875.0341967320654,938.3989867218813
2021-07-14 00:00:00+00:00,634.0428399922725,1020.8745799752595,981.7968676844572,875.0341967320654,938.3989867218813
2021-07-15 00:00:00+00:00,634.0428399922725,1020.8745799752595,981.7968676844572,875.0341967320654,938.3989867218813
2021-07-16 00:00:00+00:00,634.0428399922725,1020.8745799752595,981.7968676844572,875.0341967320654,938.3989867218813
2021-07-17 00:00:00+00:00,634.0430371181203,1020.8745799752595,981.7968676844572,875.0341967320654,938.3989867218813
2021-07-18 00:00:00+00:00,621.3518550177981,1020.8745799752595,981.7968676844572,875.0341967320654,938.3989867218813
2021-07-19 00:00:00+00:00,613.6070618617174,1020.8745799752595,981.7968676844572,875.0341967320654,938.3989867218813
2021-07-20 00:00:00+00:00,613.6070618617174,1020.8745799752595,981.7968676844572,875.0341967320654,938.3989867218813
2021-07-21 00:00:00+00:00,576.1729962063783,1020.8745799752595,981.7968676844572,875.0341967320654,938.3989867218813
2021-07-22 00:00:00+00:00,619.0058363415969,1020.8745799752595,981.7968676844572,875.0341967320654,938.3989867218813
2021-07-23 00:00:00+00:00,619.0058363415969,1020.8745799752595,981.7968676844572,875.0341967320654,938.3989867218813
2021-07-24 00:00:00+00:00,638.7416199304299,1020.8745799752595,981.7968676844572,875.0341967320654,938.3989867218813
2021-07-25 00:00:00+00:00,714.3257241429731,1020.8745799752595,981.7968676844572,875.0341967320654,938.3989867218813
2021-07-26 00:00:00+00:00,714.3257241429731,1020.8745799752595,981.7968676844572,875.0341967320654,938.3989867218813
2021-07-27 00:00:00+00:00,714.3257241429731,1020.8745799752595,981.7968676844572,875.0341967320654,938.3989867218813
2021-07-28 00:00:00+00:00,714.3257241429731,1020.8745799752595,981.7968676844572,875.0341967320654,938.3989867218813
2021-07-29 00:00:00+00:00,714.3257241429731,1020.8745799752595,981.7968676844572,875.0341967320654,938.3989867218813
2021-07-30 00:00:00+00:00,772.3987861644387,1020.8745799752595,981.7968676844572,875.0341967320654,938.3989867218813
2021-07-31 00:00:00+00:00,782.5349323328849,1080.577456505257,981.7968676844572,875.0341967320654,938.3989867218813
2021-08-01 00:00:00+00:00,775.5197736377444,1097.1519982305724,981.7968676844572,875.0341967320654,938.3989867218813
2021-08-02 00:00:00+00:00,775.5197736377444,1097.1519982305724,981.7968676844572,875.0341967320654,938.3989867218813
2021-08-03 00:00:00+00:00,777.0644911684308,1098.668598273443,997.8205305574252,889.4764822708389,938.3989867218813
2021-08-04 00:00:00+00:00,785.0655830918151,1125.3403030009163,992.1892131043618,884.4009202560003,995.4283080706972
2021-08-05 00:00:00+00:00,785.0655830918151,1125.3403030009163,992.1892131043618,884.4009202560003,995.4283080706972
2021-08-06 00:00:00+00:00,783.5316811945495,1133.2871611750415,990.0298812901112,882.4546931741154,993.8088020589303
2021-08-07 00:00:00+00:00,822.725252284161,1142.0184743172886,1023.8325251224355,912.9213497720561,993.8088020589303
2021-08-08 00:00:00+00:00,902.1180892261011,1250.7801362370574,1087.970600484033,912.9213497720561,993.8088020589303
2021-08-09 00:00:00+00:00,902.1180892261011,1250.7801362370574,1086.369511480096,912.9213497720561,993.8088020589303
2021-08-10 00:00:00+00:00,908.2415758060442,1261.536690289389,1086.369511480096,966.2708860869659,993.8088020589303
2021-08-11 00:00:00+00:00,908.2415758060442,1261.536690289389,1086.369511480096,966.2708860869659,993.8088020589303
2021-08-12 00:00:00+00:00,908.2415758060442,1261.536690289389,1086.369511480096,966.2708860869659,993.8088020589303
2021-08-13 00:00:00+00:00,951.3941075371217,1311.8273811385397,1136.1426918841416,1036.901757553499,1074.8114488678282
2021-08-14 00:00:00+00:00,983.7982921747562,1356.8048907448174,1163.8170974007944,1036.901757553499,1101.218562661081
2021-08-15 00:00:00+00:00,990.2401895390269,1366.6751825829592,1181.8057540995405,1043.3351875434269,1111.2362111251966
2021-08-16 00:00:00+00:00,990.2401895390269,1366.6751825829592,1181.8057540995405,1043.3351875434269,1111.2362111251966
2021-08-17 00:00:00+00:00,1018.2268823110057,1407.6384171285656,1212.0229849428433,1058.9723544662409,1117.6249289440734
2021-08-18 00:00:00+00:00,1018.2268823110057,1407.6384171285656,1212.0229849428433,1058.9723544662409,1117.6249289440734
2021-08-19 00:00:00+00:00,1015.1718625157732,1403.517437897622,1208.424819675892,1047.3217618595409,1108.7445671917217
2021-08-20 00:00:00+00:00,1048.0468672571449,1444.0436398847683,1220.920115817005,1060.6977229045915,1101.7295386327942
2021-08-21 00:00:00+00:00,1048.7151385898044,1444.9366653020559,1222.3361714662858,1061.2827422279802,1112.516635348222
2021-08-22 00:00:00+00:00,1048.7151385898044,1444.9366653020559,1222.3361714662858,1071.0329913545613,1129.6233384361947
2021-08-23 00:00:00+00:00,1110.0964652840553,1535.0699403624333,1287.292857837088,1124.7186083078022,1158.5736783430127
2021-08-24 00:00:00+00:00,1114.8825191010546,1541.465647462538,1295.1322058121525,1128.908424373351,1163.8449581516104
2021-08-25 00:00:00+00:00,1114.8825191010546,1541.465647462538,1295.1322058121525,1128.908424373351,1163.8449581516104
2021-08-26 00:00:00+00:00,1114.8825191010546,1541.465647462538,1295.1322058121525,1139.7520303023591,1170.9260331372657
2021-08-27 00:00:00+00:00,1101.4494432728386,1523.2959912139208,1279.7243829210456,1146.6089838589767,1177.990185322169
2021-08-28 00:00:00+00:00,1101.4494432728386,1523.2959912139208,1279.7243829210456,1146.6089838589767,1177.990185322169
2021-08-29 00:00:00+00:00,1135.522300062302,1569.327588400847,1314.1167611747785,1134.4409676731445,1159.5624642107837
2021-08-30 00:00:00+00:00,1132.0299658358688,1564.61937455034,1307.8448510379383,1160.4784999106946,1199.381344640202
2021-08-31 00:00:00+00:00,1138.0611958584489,1572.7504518535718,1322.8135112790637,1160.4873462468727,1198.5964407200916
2021-09-01 00:00:00+00:00,1138.473546248818,1573.3063648027119,1323.554054544858,1161.234246139804,1199.4381377230102
2021-09-02 00:00:00+00:00,1138.473546248818,1573.3063648027119,1323.554054544858,1161.234246139804,1199.4381377230102
2021-09-03 00:00:00+00:00,1131.777707347663,1564.255059325284,1315.1927283034659,1153.5826737311895,1192.0180844947647
2021-09-04 00:00:00+00:00,1166.2229040199686,1610.7939043841952,1354.9116190033126,1188.661303859802,1220.0981626063215
2021-09-05 00:00:00+00:00,1225.8656677155252,1691.3770015997854,1423.4702641335123,1249.3381345836772,1282.6711820762039
2021-09-06 00:00:00+00:00,1225.8656677155252,1691.3770015997854,1423.4702641335123,1249.3381345836772,1282.6711820762039
2021-09-07 00:00:00+00:00,1225.8656677155252,1691.3770015997854,1423.4702641335123,1249.3381345836772,1282.6711820762039
2021-09-08 00:00:00+00:00,1225.8656677155252,1691.3770015997854,1423.4702641335123,1249.3381345836772,1282.6711820762039
2021-09-09 00:00:00+00:00,1225.8656677155252,1691.3770015997854,1423.4702641335123,1249.3381345836772,1282.6711820762039
2021-09-10 00:00:00+00:00,1225.8656677155252,1691.3770015997854,1423.4702641335123,1249.3381345836772,1282.6711820762039
2021-09-11 00:00:00+00:00,1224.2496023086717,1689.1959086550528,1421.7655617974128,1250.9723944431735,1283.3306268872682
2021-09-12 00:00:00+00:00,1246.7010799310315,1719.5302356414552,1447.5719886024115,1269.2395931732756,1302.4435174638872
2021-09-13 00:00:00+00:00,1246.7010799310315,1719.5302356414552,1447.5719886024115,1269.2395931732756,1302.4435174638872
2021-09-14 00:00:00+00:00,1246.7010799310315,1719.5302356414552,1447.5719886024115,1269.2395931732756,1302.4435174638872
2021-09-15 00:00:00+00:00,1246.0427307719274,1718.6407401432625,1446.815520287608,1268.5695889278377,1301.7569619309986
2021-09-16 00:00:00+00:00,1246.0427307719274,1718.6407401432625,1446.815520287608,1268.5695889278377,1301.7569619309986
2021-09-17 00:00:00+00:00,1246.0427307719274,1718.6407401432625,1446.815520287608,1268.5695889278377,1301.7569619309986
2021-09-18 00:00:00+00:00,1215.8170789631715,1677.8032678079278,1446.815520287608,1238.4173749205506,1270.682422523011
2021-09-19 00:00:00+00:00,1215.8170789631715,1677.8032678079278,1446.815520287608,1238.4173749205506,1270.682422523011
2021-09-20 00:00:00+00:00,1215.8170789631715,1652.3921005377802,1446.815520287608,1238.4173749205506,1270.682422523011
2021-09-21 00:00:00+00:00,1178.6457734334786,1602.0270828720465,1446.815520287608,1200.3104713140021,1231.7548912041048
2021-09-22 00:00:00+00:00,1096.423330265124,1514.9438778691083,1329.4823802147152,1115.2265978467908,1145.0979328971584
2021-09-23 00:00:00+00:00,1096.423330265124,1514.9438778691083,1329.4823802147152,1115.2265978467908,1145.0979328971584
2021-09-24 00:00:00+00:00,1088.8951127366536,1505.2230494811092,1329.4823802147152,1107.568335795346,1137.2552984392355
2021-09-25 00:00:00+00:00,1104.1678571258174,1523.2266849325435,1311.3958286382356,1122.5103585062348,1152.7531436691809
2021-09-26 00:00:00+00:00,1104.1678571258174,1523.2266849325435,1311.3958286382356,1122.5103585062348,1152.7531436691809
2021-09-27 00:00:00+00:00,1114.054772207714,1523.2266849325435,1311.3958286382356,1122.5103585062348,1152.7531436691809
2021-09-28 00:00:00+00:00,1114.054772207714,1523.2266849325435,1311.3958286382356,1122.5103585062348,1152.7531436691809
2021-09-29 00:00:00+00:00,1104.1268857822936,1523.2266849325435,1311.3958286382356,1111.6209279848347,1152.7531436691809
2021-09-30 00:00:00+00:00,1104.1268857822936,1523.2266849325435,1311.3958286382356,1111.6209279848347,1152.7531436691809
2021-10-01 00:00:00+00:00,1117.9498024591944,1523.2266849325435,1311.3958286382356,1111.6209279848347,1152.7531436691809
2021-10-02 00:00:00+00:00,1120.2077451109353,1523.2266849325435,1311.3958286382356,1111.6209279848347,1152.7531436691809
2021-10-03 00:00:00+00:00,1135.8321250879783,1523.2266849325435,1311.3958286382356,1111.6209279848347,1152.7531436691809
2021-10-04 00:00:00+00:00,1141.6328166361009,1523.2266849325435,1311.3958286382356,1111.6209279848347,1152.7531436691809
2021-10-05 00:00:00+00:00,1141.6328166361009,1523.2266849325435,1311.3958286382356,1111.6209279848347,1152.7531436691809
2021-10-06 00:00:00+00:00,1141.6328166361009,1523.2266849325435,1311.3958286382356,1111.6209279848347,1152.7531436691809
2021-10-07 00:00:00+00:00,1140.3026631823443,1522.1508151559358,1311.3958286382356,1110.5619735196483,1152.7531436691809
2021-10-08 00:00:00+00:00,1141.643039412957,1522.1508151559358,1311.3958286382356,1111.8883051677165,1152.7531436691809
2021-10-09 00:00:00+00:00,1141.643039412957,1522.1508151559358,1309.6174448878235,1110.3441954491764,1152.7531436691809
2021-10-10 00:00:00+00:00,1137.2422508534905,1515.2597662486378,1299.035685427495,1102.0242135300869,1143.232730013736
2021-10-11 00:00:00+00:00,1125.9091050582072,1498.9176378623033,1296.4246376104375,1093.6369497680241,1123.2210331602887
2021-10-12 00:00:00+00:00,1145.2765726218327,1498.9176378623033,1331.3263221736645,1112.5033568631338,1122.8096769421968
2021-10-13 00:00:00+00:00,1145.2765726218327,1498.9176378623033,1331.3263221736645,1112.5033568631338,1122.8096769421968
2021-10-14 00:00:00+00:00,1145.2765726218327,1498.9176378623033,1331.3263221736645,1112.5033568631338,1122.8096769421968
2021-10-15 00:00:00+00:00,1145.2765726218327,1498.9176378623033,1332.7606740101764,1112.5033568631338,1117.5163706862036
2021-10-16 00:00:00+00:00,1138.2690931986917,1491.5081825458763,1332.7606740101764,1104.2759677679023,1109.1400459604079
2021-10-17 00:00:00+00:00,1150.647713193053,1506.7760782466585,1362.2017610570283,1118.060256431543,1133.7232085416754
2021-10-18 00:00:00+00:00,1150.647713193053,1506.7760782466585,1362.2017610570283,1118.060256431543,1133.7232085416754
2021-10-19 00:00:00+00:00,1150.647713193053,1506.7760782466585,1362.2017610570283,1118.060256431543,1145.493293893373
2021-10-20 00:00:00+00:00,1180.1860805818203,1524.0958294351192,1399.8960423504511,1141.7412355216502,1147.4774838491855
2021-10-21 00:00:00+00:00,1194.0067467850292,1546.5774256173042,1416.9964428708474,1154.6083628489316,1160.6838690908396
2021-10-22 00:00:00+00:00,1219.642669162818,1574.989278228484,1441.3119458522026,1178.980778260334,1180.8861869133088
2021-10-23 00:00:00+00:00,1219.642669162818,1574.989278228484,1441.3119458522026,1178.980778260334,1180.8861869133088
2021-10-24 00:00:00+00:00,1241.3393533792316,1594.7850857912324,1465.6045088817423,1200.0241858579086,1201.9368001547905
2021-10-25 00:00:00+00:00,1243.987757685749,1620.2701849281495,1468.6521942308989,1202.5928479976774,1204.5063418510003
2021-10-26 00:00:00+00:00,1271.1296918521723,1619.3985678033214,1495.3487423271565,1226.1500393339554,1222.3647434056518
2021-10-27 00:00:00+00:00,1271.1296918521723,1619.3985678033214,1495.3487423271565,1226.1500393339554,1222.3647434056518
2021-10-28 00:00:00+00:00,1271.1296918521723,1619.3985678033214,1495.3487423271565,1226.1500393339554,1222.3647434056518
2021-10-29 00:00:00+00:00,1271.1296918521723,1619.3985678033214,1495.3487423271565,1226.1500393339554,1222.3647434056518
2021-10-30 00:00:00+00:00,1271.1296918521723,1619.3985678033214,1495.3487423271565,1226.1500393339554,1222.3647434056518
2021-10-31 00:00:00+00:00,1277.3133199721249,1625.0464540692512,1500.2043096880655,1231.708607503956,1226.389207601218
2021-11-01 00:00:00+00:00,1299.418503818406,1666.3683736037406,1530.8694063107282,1252.254699025865,1250.7348173171647
2021-11-02 00:00:00+00:00,1293.6162926114523,1659.4859482073446,1523.8151426674258,1246.5510595634184,1244.96586081918
2021-11-03 00:00:00+00:00,1293.6162926114523,1659.4859482073446,1523.8151426674258,1246.5510595634184,1244.96586081918
2021-11-04 00:00:00+00:00,1287.8079700382777,1650.1017613723548,1515.606172676993,1241.172426918567,1244.96586081918
2021-11-05 00:00:00+00:00,1291.8071233044548,1654.8454483946803,1520.468298594743,1245.103639963346,1231.5472805352122
2021-11-06 00:00:00+00:00,1300.6232150033861,1662.3513698739482,1527.8247042206754,1254.0052354465677,1238.371918277601
2021-11-07 00:00:00+00:00,1300.6232150033861,1662.3513698739482,1527.8247042206754,1254.0052354465677,1238.371918277601
2021-11-08 00:00:00+00:00,1325.5284329154938,1693.7691047123658,1556.8349043356775,1278.0730157240982,1262.5482214615824
2021-11-09 00:00:00+00:00,1335.2587098738206,1706.4348115739851,1568.48710402047,1287.4352321675574,1271.90903013794
2021-11-10 00:00:00+00:00,1329.0224321442706,1697.4815717401043,1560.4429922647987,1281.5309224124746,1268.2851918380868
2021-11-11 00:00:00+00:00,1329.0224321442706,1697.4815717401043,1560.4429922647987,1281.5309224124746,1268.2851918380868
2021-11-12 00:00:00+00:00,1349.3783571762817,1723.8405895748408,1584.8278309288064,1301.1402092683313,1291.9559816364567
2021-11-13 00:00:00+00:00,1343.9336985227876,1716.9930906413101,1578.5023166098852,1295.8763942065905,1286.7454415832685
2021-11-14 00:00:00+00:00,1343.9336985227876,1716.9930906413101,1578.5023166098852,1295.8763942065905,1286.7454415832685
2021-11-15 00:00:00+00:00,1389.0927635468734,1773.8001617254274,1630.9599387924147,1339.6953983027392,1330.969504196648
2021-11-16 00:00:00+00:00,1391.8210391129976,1777.3420118745403,1634.2091495046252,1342.320609918383,1333.342336049224
2021-11-17 00:00:00+00:00,1383.6848597532232,1766.8862582116656,1624.597193658765,1334.4722175443553,1325.9964906451246
2021-11-18 00:00:00+00:00,1377.9211882062916,1759.5804548956373,1617.8617487674408,1328.8938724307834,1320.5371612095078
2021-11-19 00:00:00+00:00,1366.2829193330508,1744.7787247101257,1604.2133664243856,1317.6589950849113,1309.477518169433
2021-11-20 00:00:00+00:00,1366.2829193330508,1744.7787247101257,1604.2133664243856,1317.6589950849113,1309.477518169433
2021-11-21 00:00:00+00:00,1598.9368567205313,2037.590603892598,1874.6926438758096,1542.5918239386285,1532.935801261024
2021-11-22 00:00:00+00:00,1598.9368567205313,2037.590603892598,1874.6926438758096,1542.5918239386285,1532.935801261024
2021-11-23 00:00:00+00:00,1604.7939153956822,2044.7918003342113,1881.3808144136594,1548.2634320171146,1538.8721258342177
2021-11-24 00:00:00+00:00,1630.0803035673835,2044.7918003342113,1881.3808144136594,1572.6998006576148,1562.617776031215
2021-11-25 00:00:00+00:00,1630.0803035673835,2044.7918003342113,1881.3808144136594,1572.6998006576148,1562.617776031215
2021-11-26 00:00:00+00:00,1650.2125887037291,2044.7918003342113,1881.3808144136594,1592.1715590891604,1582.3981095519691
2021-11-27 00:00:00+00:00,1689.105899285877,2044.7918003342113,1881.3808144136594,1629.778300256091,1619.969269456984
2021-11-28 00:00:00+00:00,1689.105899285877,2044.7918003342113,1881.3808144136594,1629.778300256091,1619.969269456984
2021-11-29 00:00:00+00:00,1655.0021959731516,2044.7918003342113,1881.3808144136594,1596.813366126997,1587.4960021289126
2021-11-30 00:00:00+00:00,1607.5528732992875,2044.7918003342113,1881.3808144136594,1550.9373752164406,1541.8743594057214
2021-12-01 00:00:00+00:00,1562.7199595338536,2044.7918003342113,1881.3808144136594,1507.5902458277942,1498.7703978213153
2021-12-02 00:00:00+00:00,1562.7199595338536,2044.7918003342113,1881.3808144136594,1507.5902458277942,1498.7703978213153
2021-12-03 00:00:00+00:00,1546.8731625990697,2044.7918003342113,1881.3808144136594,1492.2670032451213,1483.4344753886248
2021-12-04 00:00:00+00:00,1546.8731625990697,2044.7918003342113,1881.3808144136594,1492.2670032451213,1483.4344753886248
2021-12-05 00:00:00+00:00,1510.7838975804693,2044.7918003342113,1881.3808144136594,1457.3789368952616,1448.8815295768595
2021-12-06 00:00:00+00:00,1488.7605508824804,2044.7918003342113,1881.3808144136594,1436.0858138890753,1427.7062582834742
2021-12-07 00:00:00+00:00,1414.4159708393538,2044.7918003342113,1881.3808144136594,1364.208949884286,1356.3313308346735
2021-12-08 00:00:00+00:00,1375.633205889006,2044.7918003342113,1881.3808144136594,1326.7140182756698,1319.1008936395822
2021-12-09 00:00:00+00:00,1454.8664157323983,2044.7918003342113,1881.3808144136594,1326.7140182756698,1319.1008936395822
2021-12-10 00:00:00+00:00,1454.8664157323983,2044.7918003342113,1881.3808144136594,1326.7140182756698,1319.1008936395822
2021-12-11 00:00:00+00:00,1462.8958542937137,2044.7918003342113,1881.3808144136594,1326.7140182756698,1319.1008936395822
2021-12-12 00:00:00+00:00,1462.8958542937137,2044.7918003342113,1881.3808144136594,1326.7140182756698,1319.1008936395822
2021-12-13 00:00:00+00:00,1461.8256584073563,2044.7918003342113,1881.3808144136594,1326.7140182756698,1319.1008936395822
2021-12-14 00:00:00+00:00,1427.9602607931731,2044.7918003342113,1881.3808144136594,1326.7140182756698,1319.1008936395822
2021-12-15 00:00:00+00:00,1425.6302227960853,2044.7918003342113,1881.3808144136594,1326.7140182756698,1319.1008936395822
2021-12-16 00:00:00+00:00,1425.6302227960853,2044.7918003342113,1881.3808144136594,1326.7140182756698,1319.1008936395822
2021-12-17 00:00:00+00:00,1425.6302227960853,2044.7918003342113,1881.3808144136594,1326.7140182756698,1319.1008936395822
