symbol,signal_date,entry_date,target_exit_date,entry_price,quantity,entry_cost,entry_fee,reserved,momentum,sigma,correction_sigma,volume_rank,entry_time,target_exit_time,exit_date,exit_price,exit_fee,funding_cost,pnl,return_on_reserved,holding_days_actual,holding_hours_actual,exit_reason,mode
BNBUSDT,2023-04-16 00:00:00+00:00,2023-04-17 00:00:00+00:00,2023-04-22 00:00:00+00:00,343.4750168220378,408.52125582303887,140457.16206119425,140.31684521597828,140457.16206119425,2.0237913622053756,0.01265697458362163,1.0,10.0,2023-04-17 00:00:00+00:00,2023-04-22 00:00:00+00:00,2023-04-22 00:00:00+00:00,320.91946,131.1024208172515,0.0,-9485.843664760003,-0.06753549285459164,5,120.0,scheduled,full
CHZUSDT,2023-04-16 00:00:00+00:00,2023-04-17 00:00:00+00:00,2023-04-22 00:00:00+00:00,0.13543678802981496,1052911.8537283533,142745.602547034,142.60299954748652,142745.60254703398,2.0567645906274743,0.02171527244309061,1.0,44.0,2023-04-17 00:00:00+00:00,2023-04-22 00:00:00+00:00,2023-04-22 00:00:00+00:00,0.11963015500000002,125.96000826286026,0.0,-16911.554292436616,-0.11847338195139386,5,120.0,scheduled,full
CRVUSDT,2023-04-16 00:00:00+00:00,2023-04-17 00:00:00+00:00,2023-04-22 00:00:00+00:00,1.0807413936105394,141286.25149618505,152846.5942403362,152.69390033999622,152846.59424033618,2.2023057608933736,0.022198053784846364,1.0,41.0,2023-04-17 00:00:00+00:00,2023-04-22 00:00:00+00:00,2023-04-22 00:00:00+00:00,0.9195400000000001,129.91835970080203,0.0,-23058.152899234992,-0.1508581399136596,5,120.0,scheduled,full
DOTUSDT,2023-04-16 00:00:00+00:00,2023-04-17 00:00:00+00:00,2023-04-22 00:00:00+00:00,6.712301201164895,20569.832052428566,138208.9793016697,138.07090839327643,138208.97930166966,1.9913981913437668,0.017089961749575788,1.0,29.0,2023-04-17 00:00:00+00:00,2023-04-22 00:00:00+00:00,2023-04-22 00:00:00+00:00,5.840078500000001,120.12943391799897,0.0,-18199.674817588733,-0.13168228945432106,5,120.0,scheduled,full
OPUSDT,2023-04-16 00:00:00+00:00,2023-04-17 00:00:00+00:00,2023-04-22 00:00:00+00:00,2.6087974439950217,49211.008085480615,128509.93366192999,128.38155210982018,128509.93366192999,1.8516485018349544,0.03202634748296117,1.0,13.0,2023-04-17 00:00:00+00:00,2023-04-22 00:00:00+00:00,2023-04-22 00:00:00+00:00,2.2742623,111.91874043380375,0.0,-16703.111968560042,-0.129975259441817,5,120.0,scheduled,full
FTMUSDT,2023-04-16 00:00:00+00:00,2023-04-18 00:00:00+00:00,2023-04-23 00:00:00+00:00,0.5120668897370587,259616.7023122095,133074.0583940818,132.941117276805,133074.05839408177,1.9174111590993266,0.029314386012409956,1.0,15.0,2023-04-18 01:00:00+00:00,2023-04-23 01:00:00+00:00,2023-04-23 01:00:00+00:00,0.43068455000000005,111.81290260781792,0.0,-21372.96868887171,-0.1606095804606665,5,120.0,scheduled,full
INJUSDT,2023-04-16 00:00:00+00:00,2023-04-18 00:00:00+00:00,2023-04-23 00:00:00+00:00,8.728949672882203,23070.20076422231,201580.00003559928,201.3786214141851,201580.00003559925,3.180295571900857,0.06315427303962504,1.0,20.0,2023-04-18 16:00:00+00:00,2023-04-23 16:00:00+00:00,2023-04-23 16:00:00+00:00,7.1834065,165.72263012601954,0.0,-36023.09253970577,-0.17870370340978298,5,120.0,scheduled,full
GRTUSDT,2023-04-17 00:00:00+00:00,2023-04-18 00:00:00+00:00,2023-04-23 00:00:00+00:00,0.16750228740323986,488333.0209218668,81878.69491696582,81.79689801894688,81878.69491696582,1.5319371592504454,0.030616880045205686,1.0,48.0,2023-04-18 00:00:00+00:00,2023-04-23 00:00:00+00:00,2023-04-23 00:00:00+00:00,0.141559185,69.12802445028741,0.0,-12819.798491128691,-0.15657062565700888,5,120.0,scheduled,full
MANAUSDT,2023-04-17 00:00:00+00:00,2023-04-18 00:00:00+00:00,2023-04-23 00:00:00+00:00,0.6764761412507293,134605.17212195578,91148.24461688034,91.05718742945089,91148.24461688033,1.705368937189977,0.024421378774591804,1.0,45.0,2023-04-18 01:00:00+00:00,2023-04-23 01:00:00+00:00,2023-04-23 01:00:00+00:00,0.5645176,75.98698871387337,0.0,-15237.242891720845,-0.16716989949468497,5,120.0,scheduled,full
ADAUSDT,2023-04-17 00:00:00+00:00,2023-04-19 00:00:00+00:00,2023-04-24 00:00:00+00:00,0.42367226060150326,185801.0200791365,78797.45693719205,78.71873819899307,78797.45693719205,1.4742876942400898,0.025235758648523645,1.0,13.0,2023-04-19 08:00:00+00:00,2023-04-24 08:00:00+00:00,2023-04-24 08:00:00+00:00,0.3846076,71.4604844101885,0.0,-7408.433011413741,-0.09401868155870641,5,120.0,scheduled,full
LINKUSDT,2023-04-17 00:00:00+00:00,2023-04-19 00:00:00+00:00,2023-04-24 00:00:00+00:00,7.960323598861304,9522.43084961982,75877.4326417643,75.80163101075355,75877.43264176429,1.4196545112293406,0.025509540744128836,1.0,21.0,2023-04-19 08:00:00+00:00,2023-04-24 08:00:00+00:00,2023-04-24 08:00:00+00:00,7.095450500000001,67.56593673315038,0.0,-8379.061845347082,-0.1104289055865485,5,120.0,scheduled,full
RNDRUSDT,2023-04-17 00:00:00+00:00,2023-04-19 00:00:00+00:00,2023-04-24 00:00:00+00:00,1.8805247275469952,62897.18313412121,118397.9878849435,118.27970817676675,118397.9878849435,2.2152072331559136,0.05250513225302994,1.0,50.0,2023-04-19 08:00:00+00:00,2023-04-24 08:00:00+00:00,2023-04-24 08:00:00+00:00,1.7275358,108.6571355833506,0.0,-9849.509437176253,-0.08318983804646904,5,120.0,scheduled,full
CTSIUSDT,2023-04-18 00:00:00+00:00,2023-04-19 00:00:00+00:00,2023-04-24 00:00:00+00:00,0.2870436691502519,338132.7581280654,97155.92642052752,97.05886755297456,97155.92642052752,1.6299939436689062,0.10868663429095089,1.0,34.0,2023-04-19 08:00:00+00:00,2023-04-24 08:00:00+00:00,2023-04-24 08:00:00+00:00,0.23078455,78.03581642484441,0.0,-19198.145812107963,-0.19760138696028837,5,120.0,scheduled,full
DYDXUSDT,2023-04-18 00:00:00+00:00,2023-04-19 00:00:00+00:00,2023-04-24 00:00:00+00:00,3.0516399498097253,29406.90831364284,89829.03550651454,89.73929621030423,89829.03550651453,1.507070018636572,0.03362626840474772,1.0,23.0,2023-04-19 08:00:00+00:00,2023-04-24 08:00:00+00:00,2023-04-24 08:00:00+00:00,2.4157915,71.04095914537771,0.0,-18859.11732028221,-0.20994455984017016,5,120.0,scheduled,full
AVAXUSDT,2023-04-19 00:00:00+00:00,2023-04-20 00:00:00+00:00,2023-04-25 00:00:00+00:00,18.343333383114423,1918.1612893517024,35220.657485176045,35.18547201316289,35220.657485176045,0.6347169084043454,0.034119588064372236,1.0,24.0,2023-04-20 16:00:00+00:00,2023-04-25 16:00:00+00:00,2023-04-25 16:00:00+00:00,16.938526500000002,32.49082583095798,0.0,-2762.3224800490207,-0.07842904355807807,5,120.0,scheduled,full
DOGEUSDT,2023-04-19 00:00:00+00:00,2023-04-20 00:00:00+00:00,2023-04-25 00:00:00+00:00,0.08297136995880576,444371.03270582174,36906.94342696492,36.87007335361131,36906.94342696492,0.6651057278097874,0.056793657097899984,1.0,4.0,2023-04-20 17:00:00+00:00,2023-04-25 17:00:00+00:00,2023-04-25 17:00:00+00:00,0.078190885,34.74576431563215,0.0,-2195.924875648401,-0.05949896338595237,5,120.0,scheduled,full
NEARUSDT,2023-04-19 00:00:00+00:00,2023-04-20 00:00:00+00:00,2023-04-25 00:00:00+00:00,2.072870452691914,18654.94481390127,38707.953185235536,38.669283901334204,38707.953185235536,0.6975620028312493,0.03467130537914456,1.0,35.0,2023-04-20 15:00:00+00:00,2023-04-25 15:00:00+00:00,2023-04-25 15:00:00+00:00,1.8550720000000003,34.60626578581346,0.0,-4136.293665207886,-0.10685901280839624,5,120.0,scheduled,full
ARBUSDT,2023-04-22 00:00:00+00:00,2023-04-23 00:00:00+00:00,2023-04-28 00:00:00+00:00,1.3638190046361283,75750.98090606634,103413.93800690128,103.31062737952176,103413.93800690125,0.625076125244796,0.0710884565107975,1.0,3.0,2023-04-23 16:00:00+00:00,2023-04-28 16:00:00+00:00,2023-04-28 16:00:00+00:00,1.3774109500000002,104.34023057325672,0.0,821.9523357821745,0.007948177505118528,5,120.0,scheduled,full
CELRUSDT,2023-04-22 00:00:00+00:00,2023-04-23 00:00:00+00:00,2023-04-28 00:00:00+00:00,0.026631353836929515,6676332.9258799,177977.5842667328,177.79978448225054,177977.58426673277,1.1130291705826902,0.05474738517998139,1.0,43.0,2023-04-23 22:00:00+00:00,2023-04-28 22:00:00+00:00,2023-04-28 22:00:00+00:00,0.023878055000000002,159.4178448024712,0.0,-18719.15730906406,-0.1051770501672272,5,120.0,scheduled,full
ICXUSDT,2023-04-22 00:00:00+00:00,2023-04-23 00:00:00+00:00,2023-04-28 00:00:00+00:00,0.282179037814073,216294.99721164707,61094.94811137735,61.033914197180174,61094.94811137734,0.36928284691124624,0.09757264855473907,1.0,28.0,2023-04-23 21:00:00+00:00,2023-04-28 21:00:00+00:00,2023-04-28 21:00:00+00:00,0.29815085,64.48853726940021,0.0,3329.100620753459,0.05449060394788192,5,120.0,scheduled,full
IDUSDT,2023-04-22 00:00:00+00:00,2023-04-23 00:00:00+00:00,2023-04-28 00:00:00+00:00,0.6770935795200137,250089.65644492317,169503.4347839067,169.33410068322348,169503.4347839067,1.0245480664640945,0.10412864301487192,1.0,10.0,2023-04-23 15:00:00+00:00,2023-04-28 15:00:00+00:00,2023-04-28 15:00:00+00:00,0.68335815,170.90080496233827,0.0,1226.4693734692119,0.007235660888127663,5,120.0,scheduled,full
SOLUSDT,2023-04-22 00:00:00+00:00,2023-04-23 00:00:00+00:00,2023-04-28 00:00:00+00:00,20.94478680274917,2711.074111746446,56839.65214625887,56.78286927698189,56839.65214625887,0.3435620981910054,0.03919416521538905,1.0,9.0,2023-04-23 18:00:00+00:00,2023-04-28 18:00:00+00:00,2023-04-28 18:00:00+00:00,23.132428,62.713726692638616,0.0,5811.360819687106,0.10224131570568741,5,120.0,scheduled,full
ZILUSDT,2023-04-23 00:00:00+00:00,2023-04-24 00:00:00+00:00,2023-04-29 00:00:00+00:00,0.03080736811640378,5547147.139095182,171063.89691387131,170.89300390996135,171063.8969138713,0.4394923490927879,0.04421256662190155,1.0,50.0,2023-04-24 08:00:00+00:00,2023-04-29 08:00:00+00:00,2023-04-29 08:00:00+00:00,0.028715635,159.28985253755147,0.0,-11933.33422885742,-0.06975951351596835,5,120.0,scheduled,full
COCOSUSDT,2023-04-22 00:00:00+00:00,2023-04-25 00:00:00+00:00,2023-04-30 00:00:00+00:00,1.60122178780861,64433.2489467983,103275.09399498253,103.17192207290961,103275.09399498251,0.6242368952661658,0.03905816821370258,1.0,44.0,2023-04-25 18:00:00+00:00,2023-04-30 18:00:00+00:00,2023-04-30 18:00:00+00:00,1.7631180000000002,113.60342101658114,0.0,10214.72360058203,0.09890790901704044,5,120.0,scheduled,full
BNBUSDT,2023-04-25 00:00:00+00:00,2023-04-26 00:00:00+00:00,2023-05-01 00:00:00+00:00,330.69797166691103,522.5854296492396,172990.75954929244,172.8179416076848,172990.75954929244,0.7560812772602885,0.02195874516089406,1.0,12.0,2023-04-26 19:00:00+00:00,2023-05-01 19:00:00+00:00,2023-05-01 19:00:00+00:00,327.31626000000006,171.05070836328224,0.0,-2111.1018943734816,-0.012203552952040416,5,120.0,scheduled,full
BTCUSDT,2023-04-25 00:00:00+00:00,2023-04-26 00:00:00+00:00,2023-05-01 00:00:00+00:00,27625.28310117094,2.731308691267198,75528.62900877798,75.45317583294504,75528.62900877796,0.044439962500798354,0.023660321725281763,1.0,1.0,2023-04-26 20:00:00+00:00,2023-05-01 20:00:00+00:00,2023-05-01 20:00:00+00:00,27819.983050000003,75.98496149537114,0.0,380.34752509779355,0.005035806025998293,5,120.0,scheduled,full
WOOUSDT,2023-04-28 00:00:00+00:00,2023-04-29 00:00:00+00:00,2023-05-04 00:00:00+00:00,0.27074330590411405,597540.4330210997,161941.85231975588,161.78007224750837,161941.85231975585,1.054642909957576,0.07345709591959955,1.0,47.0,2023-04-29 11:00:00+00:00,2023-05-04 11:00:00+00:00,2023-05-04 11:00:00+00:00,0.293323265,175.27251078326276,0.0,13155.38595272362,0.08123524440580175,5,120.0,scheduled,full
CTSIUSDT,2023-04-27 00:00:00+00:00,2023-04-30 00:00:00+00:00,2023-05-05 00:00:00+00:00,0.21357572323537188,829890.3695839447,177421.68032585102,177.24443588996107,177421.680325851,0.959829049918469,0.12204952726930811,1.0,19.0,2023-04-30 09:00:00+00:00,2023-05-05 09:00:00+00:00,2023-05-05 09:00:00+00:00,0.21079455000000002,174.93636700578134,0.0,-2660.2496870754694,-0.014993938069967998,5,120.0,scheduled,full
TOMOUSDT,2023-04-29 00:00:00+00:00,2023-04-30 00:00:00+00:00,2023-05-05 00:00:00+00:00,0.8221318790300027,210506.00524503534,173236.76133683973,173.0636976392005,173236.7613368397,1.0616324878243748,0.06072178602690482,1.0,44.0,2023-04-30 14:00:00+00:00,2023-05-05 14:00:00+00:00,2023-05-05 14:00:00+00:00,0.9214390500000001,193.96845349228042,0.0,20537.723701948416,0.11855291881158576,5,120.0,scheduled,full
IDUSDT,2023-04-28 00:00:00+00:00,2023-05-01 00:00:00+00:00,2023-05-06 00:00:00+00:00,0.6123496133634638,226652.34402613327,138929.26570755782,138.7904752323255,138929.26570755782,0.9047739232646377,0.10992327309485954,1.0,9.0,2023-05-01 00:00:00+00:00,2023-05-06 00:00:00+00:00,2023-05-06 00:00:00+00:00,0.5591203,126.72592658759486,0.0,-12330.06504655056,-0.08875066735402604,5,120.0,scheduled,full
SOLUSDT,2023-04-28 00:00:00+00:00,2023-05-01 00:00:00+00:00,2023-05-06 00:00:00+00:00,22.376962372453036,5610.0176911178505,125660.68993772294,125.53515478294001,125660.68993772294,0.8183626024081817,0.04175098426896625,1.0,8.0,2023-05-01 01:00:00+00:00,2023-05-06 01:00:00+00:00,2023-05-06 01:00:00+00:00,22.990499,128.97710611762724,0.0,3187.439073786678,0.025365443046400295,5,120.0,scheduled,full
ATOMUSDT,2023-04-29 00:00:00+00:00,2023-05-01 00:00:00+00:00,2023-05-06 00:00:00+00:00,11.349652333508994,6789.883716075307,77139.88238197124,77.06281956240883,77139.88238197123,0.43979195517244263,0.030487196187459743,1.0,36.0,2023-05-01 01:00:00+00:00,2023-05-06 01:00:00+00:00,2023-05-06 01:00:00+00:00,11.236379000000001,76.29370679975055,0.0,-922.469289020446,-0.011958396364317522,5,120.0,scheduled,full
RNDRUSDT,2023-04-30 00:00:00+00:00,2023-05-01 00:00:00+00:00,2023-05-06 00:00:00+00:00,2.224472108753394,78331.66343341686,174420.84714043382,174.24660053989393,174420.8471404338,1.5177334587432054,0.07026632124235452,1.0,22.0,2023-05-01 16:00:00+00:00,2023-05-06 16:00:00+00:00,2023-05-06 16:00:00+00:00,2.06206845,161.5252518020676,0.0,-13057.120590168284,-0.07485986224832075,5,120.0,scheduled,full
INJUSDT,2023-04-29 00:00:00+00:00,2023-05-02 00:00:00+00:00,2023-05-07 00:00:00+00:00,7.455887372279265,23073.497339568155,172205.4308458538,172.03339744840542,172205.4308458538,0.9817821959851892,0.0797688974887617,1.0,10.0,2023-05-02 10:00:00+00:00,2023-05-07 10:00:00+00:00,2023-05-07 10:00:00+00:00,7.2033965,166.20754997860456,0.0,-6164.088417227846,-0.035794971081635076,5,120.0,scheduled,full
ALPHAUSDT,2023-04-30 00:00:00+00:00,2023-05-02 00:00:00+00:00,2023-05-07 00:00:00+00:00,0.12496413281495555,1394372.9021663752,174420.84714043382,174.24660053989393,174420.8471404338,0.37817967090122445,0.06637429978221239,1.0,45.0,2023-05-02 10:00:00+00:00,2023-05-07 10:00:00+00:00,2023-05-07 10:00:00+00:00,0.112853545,157.3599250614136,0.0,-17218.282004081615,-0.09871688095986846,5,120.0,scheduled,full
COCOSUSDT,2023-05-01 00:00:00+00:00,2023-05-03 00:00:00+00:00,2023-05-08 00:00:00+00:00,1.6608041263064608,87675.03311499064,145756.66782820347,145.61105677143206,145756.66782820347,0.35880118764285074,0.04830586802211791,1.0,31.0,2023-05-03 14:00:00+00:00,2023-05-08 14:00:00+00:00,2023-05-08 14:00:00+00:00,1.4922535000000001,130.8333750284607,0.0,-15054.126174771241,-0.1032825900803031,5,120.0,scheduled,full
RLCUSDT,2023-05-03 00:00:00+00:00,2023-05-04 00:00:00+00:00,2023-05-09 00:00:00+00:00,1.750316690635968,27028.880427361182,47356.40964175532,47.30910054121411,47356.40964175532,0.1334305873771571,0.05614537201024059,1.0,48.0,2023-05-04 15:00:00+00:00,2023-05-09 15:00:00+00:00,2023-05-09 15:00:00+00:00,1.5790101,42.67887518649563,0.0,-4720.2133304461895,-0.09967422290148154,5,120.0,scheduled,full
BELUSDT,2023-05-05 00:00:00+00:00,2023-05-06 00:00:00+00:00,2023-05-11 00:00:00+00:00,0.6856437543032552,256270.21299498476,175885.78102493018,175.7100709539762,175885.78102493015,0.033541026422227976,0.07696744946521589,1.0,38.0,2023-05-06 20:00:00+00:00,2023-05-11 20:00:00+00:00,2023-05-11 20:00:00+00:00,0.60699635,155.5550839016783,0.0,-20486.252207153564,-0.1164747490546142,5,120.0,scheduled,full
TOMOUSDT,2023-05-05 00:00:00+00:00,2023-05-07 00:00:00+00:00,2023-05-12 00:00:00+00:00,0.8897045914340503,197492.59770679823,175885.78102493015,175.71007095397619,175885.78102493015,0.7717123619770521,0.07301839131024554,1.0,30.0,2023-05-07 03:00:00+00:00,2023-05-12 03:00:00+00:00,2023-05-12 03:00:00+00:00,0.95322315,188.254516087757,0.0,12180.480546739069,0.06925221854637925,5,120.0,scheduled,full
RNDRUSDT,2023-05-06 00:00:00+00:00,2023-05-08 00:00:00+00:00,2023-05-13 00:00:00+00:00,1.9252888681747444,89029.65508482036,171579.21167611392,171.40780387224166,171579.2116761139,0.45361855415550645,0.07671478628100871,1.0,16.0,2023-05-08 06:00:00+00:00,2023-05-13 06:00:00+00:00,2023-05-13 06:00:00+00:00,1.7834078500000001,158.77618576106107,0.0,-12961.802100813919,-0.07554412900137117,5,120.0,scheduled,full
ATOMUSDT,2023-05-11 00:00:00+00:00,2023-05-12 00:00:00+00:00,2023-05-17 00:00:00+00:00,10.727411425383629,15534.091533034523,166807.23158542404,166.64059099442963,166807.23158542404,0.1691419594615287,0.026546480357729968,1.0,35.0,2023-05-12 19:00:00+00:00,2023-05-17 19:00:00+00:00,2023-05-17 19:00:00+00:00,10.8935505,169.22141058673398,0.0,2244.9575907232065,0.013458394875245777,5,120.0,scheduled,full
KAVAUSDT,2023-05-15 00:00:00+00:00,2023-05-16 00:00:00+00:00,2023-05-21 00:00:00+00:00,0.9592791837989284,174285.10975769124,167355.2659145014,167.18807783666472,167355.26591450136,1.105290274121478,0.04646116083168243,1.0,47.0,2023-05-16 10:00:00+00:00,2023-05-21 10:00:00+00:00,2023-05-21 10:00:00+00:00,1.05237355,183.41303966784116,0.0,15874.360713671922,0.09485426482953833,5,120.0,scheduled,full
BCHUSDT,2023-05-17 00:00:00+00:00,2023-05-18 00:00:00+00:00,2023-05-23 00:00:00+00:00,114.2904411289514,1461.0151155958883,167147.04211957753,166.98006205752,167147.0421195775,0.056195207968456076,0.03083938460283561,1.0,41.0,2023-05-18 17:00:00+00:00,2023-05-23 17:00:00+00:00,2023-05-23 17:00:00+00:00,115.452245,168.67747507447982,0.0,1361.7554798278143,0.008147051019027966,5,120.0,scheduled,full
LDOUSDT,2023-05-16 00:00:00+00:00,2023-05-19 00:00:00+00:00,2023-05-24 00:00:00+00:00,2.088263135222738,79824.0829753442,166860.38347015262,166.69368978037227,166860.3834701526,0.276530895192966,0.05634303857838217,1.0,25.0,2023-05-19 14:00:00+00:00,2023-05-24 14:00:00+00:00,2023-05-24 14:00:00+00:00,1.99590155,159.3210109378181,0.0,-7698.693543272355,-0.04613853440322142,5,120.0,scheduled,full
MASKUSDT,2023-05-18 00:00:00+00:00,2023-05-19 00:00:00+00:00,2023-05-24 00:00:00+00:00,4.497581429368302,37124.50726062752,167137.46492427686,166.97049442984704,167137.46492427686,0.04634468619183225,0.05123071893936842,1.0,21.0,2023-05-19 11:00:00+00:00,2023-05-24 11:00:00+00:00,2023-05-24 11:00:00+00:00,4.013992,149.0174751481008,0.0,-18269.00725132419,-0.10930527909826279,5,120.0,scheduled,full
LTCUSDT,2023-05-22 00:00:00+00:00,2023-05-24 00:00:00+00:00,2023-05-29 00:00:00+00:00,88.04140526470148,1903.6826773359076,167770.50098881332,167.6028980907226,167770.5009888133,0.21381550607918123,0.030741929191029485,1.0,6.0,2023-05-24 04:00:00+00:00,2023-05-29 04:00:00+00:00,2023-05-29 04:00:00+00:00,90.49473000000002,172.27324989119012,0.0,4330.47565248562,0.025811901537889374,5,120.0,scheduled,full
TRXUSDT,2023-05-22 00:00:00+00:00,2023-05-24 00:00:00+00:00,2023-05-29 00:00:00+00:00,0.07664886264528532,2186632.5514359325,167770.50098881332,167.6028980907226,167770.5009888133,1.6154271502598816,0.016447892413755345,1.0,45.0,2023-05-24 13:00:00+00:00,2023-05-29 13:00:00+00:00,2023-05-29 13:00:00+00:00,0.077291335,169.0077490549394,0.0,1068.2403170711477,0.006367271425996257,5,120.0,scheduled,full
XRPUSDT,2023-05-23 00:00:00+00:00,2023-05-24 00:00:00+00:00,2023-05-29 00:00:00+00:00,0.4556984967472544,367753.48845285765,167752.29657338755,167.58471186152602,167752.29657338752,0.04580733751443336,0.019990929209289566,1.0,4.0,2023-05-24 03:00:00+00:00,2023-05-29 03:00:00+00:00,2023-05-29 03:00:00+00:00,0.48245865000000004,177.4258515717563,0.0,9496.129146797,0.056608042576887625,5,120.0,scheduled,full
KAVAUSDT,2023-05-24 00:00:00+00:00,2023-05-25 00:00:00+00:00,2023-05-30 00:00:00+00:00,1.1024245324915503,150487.7967651838,166067.34043353572,165.9014389945412,166067.3404335357,1.595628869050416,0.05435047456810583,1.0,24.0,2023-05-25 01:00:00+00:00,2023-05-30 01:00:00+00:00,2023-05-30 01:00:00+00:00,1.11194375,167.33396506431635,0.0,1099.2906657163112,0.006619547605486432,5,120.0,scheduled,full
ARPAUSDT,2023-05-25 00:00:00+00:00,2023-05-27 00:00:00+00:00,2023-06-01 00:00:00+00:00,0.1014269411052433,1635682.2983457563,166068.15439334523,165.90225214120403,166068.15439334523,1.9620422122832002,0.11948782356017623,1.0,9.0,2023-05-27 08:00:00+00:00,2023-06-01 08:00:00+00:00,2023-06-01 08:00:00+00:00,0.065137415,106.54411667550134,0.0,-59630.5818345194,-0.35907294840695203,5,120.0,scheduled,full
BELUSDT,2023-05-29 00:00:00+00:00,2023-05-31 00:00:00+00:00,2023-06-05 00:00:00+00:00,0.8097878455869473,201652.84193972123,163459.3164512829,163.29602043085205,163459.31645128288,1.491610369152812,0.04315587400739005,1.0,45.0,2023-05-31 03:00:00+00:00,2023-06-05 03:00:00+00:00,2023-06-05 03:00:00+00:00,0.7675160500000001,154.77179271684918,0.0,-8842.295527150563,-0.0540947785609143,5,120.0,scheduled,full
CFXUSDT,2023-05-29 00:00:00+00:00,2023-05-31 00:00:00+00:00,2023-06-05 00:00:00+00:00,0.29804630717992364,400529.6674646343,119495.76469214089,119.37638830383706,119495.76469214087,0.9159153066721691,0.04735560152210747,1.0,8.0,2023-05-31 08:00:00+00:00,2023-06-05 08:00:00+00:00,2023-06-05 08:00:00+00:00,0.25817085,103.40508469956198,0.0,-16194.085077278476,-0.135520159388072,5,120.0,scheduled,full
LTCUSDT,2023-05-29 00:00:00+00:00,2023-05-31 00:00:00+00:00,2023-06-05 00:00:00+00:00,88.47110928510014,1597.6204719440707,141484.59862484664,141.34325536947716,141484.5986248466,1.084456088236473,0.02653374488022129,1.0,6.0,2023-05-31 05:00:00+00:00,2023-06-05 05:00:00+00:00,2023-06-05 05:00:00+00:00,92.97349,148.53635097208732,0.0,6903.215996268613,0.04879128939378646,5,120.0,scheduled,full
HIGHUSDT,2023-05-30 00:00:00+00:00,2023-05-31 00:00:00+00:00,2023-06-05 00:00:00+00:00,1.9362944090949272,73285.01959915715,142043.27509398042,141.90137372026015,142043.27509398042,1.2175326587086257,0.05803887920223646,1.0,50.0,2023-05-31 04:00:00+00:00,2023-06-05 04:00:00+00:00,2023-06-05 04:00:00+00:00,2.052973,150.45216654154046,0.0,8258.439281018509,0.05814030460473724,5,120.0,scheduled,full
KAVAUSDT,2023-05-30 00:00:00+00:00,2023-05-31 00:00:00+00:00,2023-06-05 00:00:00+00:00,1.0285373160980442,103576.73011833198,106639.06453812675,106.53253200612063,106639.06453812674,0.9140632929183174,0.04882332962407899,1.0,22.0,2023-05-31 19:00:00+00:00,2023-06-05 19:00:00+00:00,2023-06-05 19:00:00+00:00,0.9623186,99.67381392005106,0.0,-7064.924431995736,-0.06625081026915619,5,120.0,scheduled,full
LINAUSDT,2023-05-30 00:00:00+00:00,2023-05-31 00:00:00+00:00,2023-06-05 00:00:00+00:00,0.020708176061542696,7869655.743636044,163129.18289962885,162.9662166829459,163129.18289962885,1.948998879385042,0.08963125082283142,1.0,6.0,2023-05-31 09:00:00+00:00,2023-06-05 09:00:00+00:00,2023-06-05 09:00:00+00:00,0.015382305,121.05344489361144,0.0,-42196.79145091103,-0.2586710158223139,5,120.0,scheduled,full
PHBUSDT,2023-05-30 00:00:00+00:00,2023-05-31 00:00:00+00:00,2023-06-05 00:00:00+00:00,0.8403443867695961,105811.23892354436,89006.79856722364,88.9178806865371,89006.79856722362,0.7629272419338026,0.0775427126294826,1.0,47.0,2023-05-31 09:00:00+00:00,2023-06-05 09:00:00+00:00,2023-06-05 09:00:00+00:00,0.8445775,89.36579164194978,0.0,269.62728308419173,0.003029288632154902,5,120.0,scheduled,full
RNDRUSDT,2023-05-30 00:00:00+00:00,2023-05-31 00:00:00+00:00,2023-06-05 00:00:00+00:00,2.422150072458967,62051.66184876052,150448.7356804178,150.29843724317462,150448.73568041777,1.2895805805036178,0.058783258377481634,1.0,10.0,2023-05-31 15:00:00+00:00,2023-06-05 15:00:00+00:00,2023-06-05 15:00:00+00:00,2.67935965,166.25871897301334,0.0,15643.724573622516,0.10398043229058976,5,120.0,scheduled,full
TRXUSDT,2023-05-29 00:00:00+00:00,2023-06-01 00:00:00+00:00,2023-06-06 00:00:00+00:00,0.07472093669304695,2135961.736184579,159760.6627298868,159.6010616682186,159760.6627298868,1.2245391020792977,0.01776217261625308,1.0,42.0,2023-06-01 02:00:00+00:00,2023-06-06 02:00:00+00:00,2023-06-06 02:00:00+00:00,0.07845075500000001,167.56781085479105,0.0,7639.580314049468,0.04781890725482271,5,120.0,scheduled,full
TOMOUSDT,2023-05-30 00:00:00+00:00,2023-06-01 00:00:00+00:00,2023-06-06 00:00:00+00:00,1.3703884503852184,85447.29302668209,117213.079463927,117.09598348044655,117213.07946392699,1.0046991114554236,0.07883795221722985,1.0,11.0,2023-06-01 02:00:00+00:00,2023-06-06 02:00:00+00:00,2023-06-06 02:00:00+00:00,1.20909515,103.31390757919014,0.0,-14002.485792316045,-0.11946180286667916,5,120.0,scheduled,full
1000LUNCUSDT,2023-06-04 00:00:00+00:00,2023-06-05 00:00:00+00:00,2023-06-10 00:00:00+00:00,0.10288774455670384,291202.63956918125,29991.14397702605,29.96118279423182,29991.143977026044,0.7193104574177966,0.06137235475884811,1.0,44.0,2023-06-05 06:00:00+00:00,2023-06-10 06:00:00+00:00,2023-06-10 06:00:00+00:00,0.083428265,24.29453098267714,0.0,-5720.907525331586,-0.19075322801003997,5,120.0,scheduled,full
