symbol,signal_date,entry_date,target_exit_date,entry_price,quantity,entry_cost,entry_fee,reserved,momentum,sigma,correction_sigma,volume_rank,exit_date,exit_price,exit_fee,pnl,return_on_reserved,holding_days_actual,exit_reason,mode
ATOMUSDT,2022-08-25 00:00:00+00:00,2022-08-26 00:00:00+00:00,2022-08-31 00:00:00+00:00,12.311945914279567,5409.777131672479,66671.48833691148,66.60488345345803,66671.48833691147,0.8185990489241943,0.043473951688633335,1.0,23.0,2022-08-31 00:00:00+00:00,11.924035,64.50637186026225,-2229.6228485094907,-0.03344192403869137,5,scheduled,full
SHIBUSDT,2022-08-24 00:00:00+00:00,2022-08-27 00:00:00+00:00,2022-09-01 00:00:00+00:00,1.2077481856116055e-05,5557433797.944992,67186.92566710802,67.11980586124677,67186.92566710802,0.28038402033486987,0.0782114086910406,1.0,6.0,2022-09-01 00:00:00+00:00,1.209395e-05,67.21132648065684,-42.81051293184282,-0.0006371851741506473,5,scheduled,full
CHZUSDT,2022-09-02 00:00:00+00:00,2022-09-05 00:00:00+00:00,2022-09-10 00:00:00+00:00,0.20211344783451551,315538.3220803721,63838.31273778142,63.77453819958184,63838.31273778141,0.8541709105900986,0.07932890785461609,1.0,7.0,2022-09-10 00:00:00+00:00,0.20519735000000003,64.74762751433884,844.5671490430832,0.013229784949238536,5,scheduled,full
ATOMUSDT,2022-09-03 00:00:00+00:00,2022-09-06 00:00:00+00:00,2022-09-11 00:00:00+00:00,11.969487547071694,5328.092614556763,63838.312737781416,63.77453819958183,63838.31273778141,0.3616671715388528,0.05315983955656897,1.0,17.0,2022-09-11 00:00:00+00:00,15.9830045,85.15892823487751,21235.456568861213,0.33264438952336906,5,scheduled,full
EOSUSDT,2022-09-03 00:00:00+00:00,2022-09-06 00:00:00+00:00,2022-09-11 00:00:00+00:00,1.4028860146082514,45459.52952377998,63838.312737781416,63.77453819958183,63838.31273778141,0.4282260143372301,0.07820314658913356,1.0,20.0,2022-09-11 00:00:00+00:00,1.7471260000000002,79.42352597876364,15505.789715003448,0.24289159675466582,5,scheduled,full
PORTOUSDT,2022-09-03 00:00:00+00:00,2022-09-06 00:00:00+00:00,2022-09-11 00:00:00+00:00,6.4994256296711965,9812.3344789789,63838.312737781416,63.77453819958183,63838.31273778141,1.2824724537082286,0.1193608926784524,1.0,36.0,2022-09-11 00:00:00+00:00,6.970912800000001,68.40092801739536,4494.214351596551,0.0703999551187502,5,scheduled,full
LAZIOUSDT,2022-09-04 00:00:00+00:00,2022-09-06 00:00:00+00:00,2022-09-11 00:00:00+00:00,6.633087836644008,9614.607822206735,63838.312737781416,63.77453819958183,63838.31273778141,1.5079535822252983,0.11509607123310896,1.0,42.0,2022-09-11 00:00:00+00:00,7.411992150000001,71.26339770352493,7353.821568039981,0.1151944851400775,5,scheduled,full
RVNUSDT,2022-09-09 00:00:00+00:00,2022-09-10 00:00:00+00:00,2022-09-15 00:00:00+00:00,0.05014552674822071,745369.7561457525,37414.3360031657,37.37695904412158,37414.3360031657,1.285707734879317,0.11363150868973754,1.0,50.0,2022-09-15 00:00:00+00:00,0.070414775,52.48504367080803,15018.222623971524,0.40140289066471213,5,scheduled,full
ANCUSDT,2022-09-09 00:00:00+00:00,2022-09-12 00:00:00+00:00,2022-09-17 00:00:00+00:00,0.13769798548815343,273145.4544231413,37649.1903981321,37.61157881931279,37649.190398132094,1.2937782806763385,0.10151148198582578,1.0,43.0,2022-09-17 00:00:00+00:00,0.1103448,30.140180539230645,-7539.150039440687,-0.2002473349284751,5,scheduled,full
ENSUSDT,2022-09-10 00:00:00+00:00,2022-09-12 00:00:00+00:00,2022-09-17 00:00:00+00:00,14.83394681280792,4670.734839764479,69354.717621985,69.2854321897952,69354.717621985,0.7732469050164221,0.04778526093456002,1.0,48.0,2022-09-17 00:00:00+00:00,14.51274,67.78516033844355,-1637.3424438798975,-0.023608234594857187,5,scheduled,full
LUNAUSDT,2022-09-10 00:00:00+00:00,2022-09-12 00:00:00+00:00,2022-09-17 00:00:00+00:00,5.105184053575708,13571.583602606293,69354.717621985,69.2854321897952,69354.717621985,1.3113503442309224,0.229255066722403,1.0,12.0,2022-09-17 00:00:00+00:00,3.0730627000000004,41.706327349101024,-27690.096600233068,-0.39925325269373585,5,scheduled,full
LINKUSDT,2022-09-11 00:00:00+00:00,2022-09-12 00:00:00+00:00,2022-09-17 00:00:00+00:00,7.671335593259808,8969.963133848887,68880.40905638218,68.81159745892326,68880.40905638218,0.643389787935581,0.04544469860727737,1.0,23.0,2022-09-17 00:00:00+00:00,7.6531715,68.64866621202299,-300.39151057122217,-0.004361058749307603,5,scheduled,full
ADAUSDT,2022-09-11 00:00:00+00:00,2022-09-13 00:00:00+00:00,2022-09-18 00:00:00+00:00,0.4907670891879927,140212.33080803504,68880.4090563822,68.81159745892329,68880.40905638218,0.5849593846645088,0.038048836797763226,1.0,8.0,2022-09-18 00:00:00+00:00,0.48565705000000003,68.09510695385443,-853.3972094816272,-0.012389549092007821,5,scheduled,full
ATOMUSDT,2022-09-11 00:00:00+00:00,2022-09-13 00:00:00+00:00,2022-09-18 00:00:00+00:00,14.705205833562045,4679.403895311203,68880.40905638218,68.81159745892326,68880.40905638218,1.1940621955407686,0.06501318362651935,1.0,15.0,2022-09-18 00:00:00+00:00,16.397797,76.73191515632236,7774.774184783848,0.11287351935468026,5,scheduled,full
MATICUSDT,2022-09-11 00:00:00+00:00,2022-09-13 00:00:00+00:00,2022-09-18 00:00:00+00:00,0.8610869898244525,79912.48070412921,68880.40905638218,68.81159745892326,68880.40905638218,0.5955966096544146,0.03683887611594807,1.0,12.0,2022-09-18 00:00:00+00:00,0.827586,66.13445025600748,-2812.0932506307145,-0.04082573389378206,5,scheduled,full
NEARUSDT,2022-09-11 00:00:00+00:00,2022-09-13 00:00:00+00:00,2022-09-18 00:00:00+00:00,4.6963492318636195,14652.146606145225,68880.40905638218,68.81159745892326,68880.40905638218,0.9281335003873245,0.04163309750568714,1.0,14.0,2022-09-18 00:00:00+00:00,4.37781,64.14431393384864,-4800.239436467404,-0.0696894734254287,5,scheduled,full
PORTOUSDT,2022-09-12 00:00:00+00:00,2022-09-13 00:00:00+00:00,2022-09-18 00:00:00+00:00,6.574044472884964,2582.476444801326,16994.29231330007,16.977314998301768,16994.29231330007,0.4939326079084193,0.06348066398467256,1.0,35.0,2022-09-18 00:00:00+00:00,5.79400155,14.962872524017374,-2046.3826618067142,-0.12041587987780901,5,scheduled,full
LAZIOUSDT,2022-09-11 00:00:00+00:00,2022-09-14 00:00:00+00:00,2022-09-19 00:00:00+00:00,7.0122221929171795,9813.094275367888,68880.40905638215,68.81159745892323,68880.40905638215,0.581011482710375,0.08172967105767459,1.0,37.0,2022-09-19 00:00:00+00:00,6.0178895500000005,59.05411749290124,-9885.345680973813,-0.1435146192712379,5,scheduled,full
VGXUSDT,2022-09-12 00:00:00+00:00,2022-09-14 00:00:00+00:00,2022-09-19 00:00:00+00:00,0.7339513701803948,59572.80913293029,43767.26843349793,43.723544888609325,43767.26843349793,1.272078921548662,0.21169967685568367,1.0,29.0,2022-09-19 00:00:00+00:00,0.609695,36.321243864301934,-7482.345813060296,-0.17095756899769352,5,scheduled,full
RVNUSDT,2022-09-15 00:00:00+00:00,2022-09-17 00:00:00+00:00,2022-09-22 00:00:00+00:00,0.04782931769650535,811413.084183319,38848.14352069171,38.809334186505204,38848.14352069171,0.9699441003743235,0.14549571438474676,1.0,23.0,2022-09-22 00:00:00+00:00,0.03826086,31.045362416106183,-7833.826467001632,-0.20165253103611236,5,scheduled,full
ANCUSDT,2022-09-17 00:00:00+00:00,2022-09-18 00:00:00+00:00,2022-09-23 00:00:00+00:00,0.09525396515104051,282711.2030385457,26956.29244512441,26.929363082042368,26956.292445124407,0.563673494458041,0.1314009704229921,1.0,32.0,2022-09-23 00:00:00+00:00,0.09663166000000001,27.318852850211716,335.24155223709386,0.012436485949228863,5,scheduled,full
APEUSDT,2022-09-17 00:00:00+00:00,2022-09-18 00:00:00+00:00,2022-09-23 00:00:00+00:00,5.260946403791637,5724.504365992178,30146.426968413827,30.116310657756074,30146.426968413823,0.630381268837415,0.0679761110321499,1.0,20.0,2022-09-23 00:00:00+00:00,5.9050460000000005,33.80346160838465,3623.231178362439,0.12018774835766476,5,scheduled,full
ENSUSDT,2022-09-17 00:00:00+00:00,2022-09-18 00:00:00+00:00,2022-09-23 00:00:00+00:00,13.96818993535534,4681.081889144938,65451.62717145902,65.38624093052849,65451.627171459004,1.4001101846080641,0.04012087520858562,1.0,42.0,2022-09-23 00:00:00+00:00,13.91304,65.1280795669491,-388.6756840768794,-0.005938365490267998,5,scheduled,full
LINKUSDT,2022-09-17 00:00:00+00:00,2022-09-18 00:00:00+00:00,2022-09-23 00:00:00+00:00,7.713226986384331,7439.167370103743,57437.36650182926,57.379986515313945,57437.36650182925,1.2010524501639752,0.047939273720887306,1.0,22.0,2022-09-23 00:00:00+00:00,7.1194385,52.96269458266034,-4527.634613751579,-0.07882733644494973,5,scheduled,full
XRPUSDT,2022-09-16 00:00:00+00:00,2022-09-19 00:00:00+00:00,2022-09-24 00:00:00+00:00,0.34235104827377894,39640.14227679755,13584.415106445567,13.570844262183384,13584.415106445565,0.3625912855925544,0.036844343561242325,1.0,8.0,2022-09-24 00:00:00+00:00,0.50664655,20.08354132604863,6479.04267827701,0.476946753136454,5,scheduled,full
ATOMUSDT,2022-09-18 00:00:00+00:00,2022-09-21 00:00:00+00:00,2022-09-26 00:00:00+00:00,13.722786674301961,4599.588742778061,63182.29428177075,63.11917510666409,63182.294281770744,0.820577697791416,0.06831347784832603,1.0,11.0,2022-09-26 00:00:00+00:00,13.965014,64.23332118713802,986.79358418013,0.015618198031546286,5,scheduled,full
SANTOSUSDT,2022-09-23 00:00:00+00:00,2022-09-24 00:00:00+00:00,2022-09-29 00:00:00+00:00,17.25184314262976,3737.997589396492,64551.83542787624,64.48734807979645,64551.83542787623,0.7312858918314166,0.09820278638311733,1.0,33.0,2022-09-29 00:00:00+00:00,18.218886,68.10215194948951,3482.2143696637795,0.053944467211229925,5,scheduled,full
CHZUSDT,2022-09-24 00:00:00+00:00,2022-09-26 00:00:00+00:00,2022-10-01 00:00:00+00:00,0.2485022291980473,180120.42554852742,44805.08760018289,44.760327272909976,44805.08760018288,0.7428095070253558,0.06578630578577509,1.0,8.0,2022-10-01 00:00:00+00:00,0.23518235,42.36114496350272,-2486.30378164367,-0.05549155050940067,5,scheduled,full
ALGOUSDT,2022-09-25 00:00:00+00:00,2022-09-26 00:00:00+00:00,2022-10-01 00:00:00+00:00,0.3694225798070576,175419.6530709134,64868.78476710218,64.80398078631586,64868.784767102174,1.0952680138230235,0.04957947920966378,1.0,36.0,2022-10-01 00:00:00+00:00,0.35332325,61.9798419368876,-2950.9226721514715,-0.0454906421130925,5,scheduled,full
XRPUSDT,2022-09-24 00:00:00+00:00,2022-09-27 00:00:00+00:00,2022-10-02 00:00:00+00:00,0.4567557413301158,140681.45218005797,64321.31804288152,64.25706098189961,64321.31804288151,1.311492543795648,0.06575672064076571,1.0,3.0,2022-10-02 00:00:00+00:00,0.47506235,66.83246127407097,2444.3107699153843,0.038001565333064535,5,scheduled,full
SOLUSDT,2022-09-26 00:00:00+00:00,2022-09-27 00:00:00+00:00,2022-10-02 00:00:00+00:00,32.21513146146577,1458.523443376675,47033.51099247732,46.98652446800931,47033.51099247731,0.4114414281547722,0.05038860644832995,1.0,7.0,2022-10-02 00:00:00+00:00,32.42378,47.29084325288777,210.04141715756123,0.004465782220492872,5,scheduled,full
UNIUSDT,2022-09-27 00:00:00+00:00,2022-09-28 00:00:00+00:00,2022-10-03 00:00:00+00:00,6.082176977683598,6266.1982663499475,38150.23896002772,38.11212683319452,38150.23896002772,0.1946094516896234,0.04780540992514508,1.0,46.0,2022-10-03 00:00:00+00:00,6.266865,39.269418598449164,1079.9102198229957,0.02830677472176471,5,scheduled,full
LINKUSDT,2022-09-26 00:00:00+00:00,2022-09-29 00:00:00+00:00,2022-10-04 00:00:00+00:00,7.574808579089672,8531.594456587482,64689.82007795582,64.62519488307274,64689.82007795581,0.8274811327826503,0.04771471899971251,1.0,18.0,2022-10-04 00:00:00+00:00,7.324336000000001,62.48826441578414,-2264.0439265874666,-0.034998457622221445,5,scheduled,full
ENSUSDT,2022-09-29 00:00:00+00:00,2022-10-01 00:00:00+00:00,2022-10-06 00:00:00+00:00,15.058202150204915,4345.574450842291,65501.975078088486,65.43653853954893,65501.97507808848,0.07998364053785458,0.04301095089202913,1.0,39.0,2022-10-06 00:00:00+00:00,17.51124,76.09639714656757,10518.325671332517,0.1605802826371731,5,scheduled,full
SANTOSUSDT,2022-09-29 00:00:00+00:00,2022-10-02 00:00:00+00:00,2022-10-07 00:00:00+00:00,15.810091348209923,4138.909579858812,65501.97507808853,65.43653853954898,65501.975078088515,0.7636040281913729,0.10103803384484689,1.0,29.0,2022-10-07 00:00:00+00:00,15.797097500000001,65.38275817671371,-184.59965955153893,-0.0028182304324635634,5,scheduled,full
CHZUSDT,2022-10-01 00:00:00+00:00,2022-10-02 00:00:00+00:00,2022-10-07 00:00:00+00:00,0.22559168593752615,285599.30041619594,64493.25651115113,64.42882768346766,64493.25651115112,0.5407760859613024,0.05689971568743836,1.0,8.0,2022-10-07 00:00:00+00:00,0.21419285,61.17332811415119,-3381.1017251140875,-0.05242566289902701,5,scheduled,full
XLMUSDT,2022-10-01 00:00:00+00:00,2022-10-03 00:00:00+00:00,2022-10-08 00:00:00+00:00,0.11555657790102894,557552.2298579073,64493.25651115113,64.42882768346766,64493.25651115112,0.2684546996224429,0.05015400080009788,1.0,49.0,2022-10-08 00:00:00+00:00,0.12223885000000001,68.15454339276626,3593.1323382223563,0.05571330294976019,5,scheduled,full
RSRUSDT,2022-10-02 00:00:00+00:00,2022-10-05 00:00:00+00:00,2022-10-10 00:00:00+00:00,0.008915379704175387,7065676.244653557,63056.179774446355,62.993186587858496,63056.17977444635,1.1065058422857539,0.08434804349434429,1.0,47.0,2022-10-10 00:00:00+00:00,0.00751624,53.10731841711486,-10001.968675748612,-0.15861995940010834,5,scheduled,full
DOGEUSDT,2022-10-04 00:00:00+00:00,2022-10-05 00:00:00+00:00,2022-10-10 00:00:00+00:00,0.06344506959425468,980522.6521106951,62271.53722980813,62.20932790190623,62271.53722980812,0.4459556658189294,0.03705307059793296,1.0,15.0,2022-10-10 00:00:00+00:00,0.062068950000000005,60.86001146772614,-1472.385773549715,-0.023644602960675165,5,scheduled,full
BNBUSDT,2022-10-03 00:00:00+00:00,2022-10-06 00:00:00+00:00,2022-10-11 00:00:00+00:00,281.0940718146661,143.45810938363368,40365.54932558083,40.32522410147936,40365.549325580825,0.3682956657877057,0.020444334537106833,1.0,6.0,2022-10-11 00:00:00+00:00,271.36425,38.929402259307714,-1475.0764685324248,-0.036542955395818824,5,scheduled,full
ALGOUSDT,2022-10-04 00:00:00+00:00,2022-10-07 00:00:00+00:00,2022-10-12 00:00:00+00:00,0.34269792073094696,188454.3459803928,64647.495432711294,64.5829125201911,64647.49543271128,0.8661442210958158,0.042845284718406165,1.0,31.0,2022-10-12 00:00:00+00:00,0.31764110000000007,59.86084575699256,-4846.510521475728,-0.07496826426199676,5,scheduled,full
TRXUSDT,2022-10-06 00:00:00+00:00,2022-10-07 00:00:00+00:00,2022-10-12 00:00:00+00:00,0.06203189054656669,397668.5250125284,24692.79854780917,24.66813041739178,24692.79854780917,0.4418057056443891,0.011828635869687736,1.0,22.0,2022-10-12 00:00:00+00:00,0.061639165,24.511955828553866,-205.35467508385773,-0.008316379153470943,5,scheduled,full
HNTUSDT,2022-10-06 00:00:00+00:00,2022-10-08 00:00:00+00:00,2022-10-13 00:00:00+00:00,4.737420591867172,6721.403737396434,31873.958588266632,31.84211647179484,31873.95858826663,0.5702916475224145,0.07766163039450003,1.0,33.0,2022-10-13 00:00:00+00:00,4.547725,30.5670958116512,-1337.4298724270848,-0.041959955137778726,5,scheduled,full
UNIUSDT,2022-10-06 00:00:00+00:00,2022-10-08 00:00:00+00:00,2022-10-13 00:00:00+00:00,6.598457216718272,7701.43187700378,50868.38631662761,50.81756874787973,50868.386316627606,0.9101416053792336,0.04032823956953255,1.0,38.0,2022-10-13 00:00:00+00:00,6.05697,46.64734183605558,-4267.691822408087,-0.08389674081351949,5,scheduled,full
ENSUSDT,2022-10-09 00:00:00+00:00,2022-10-10 00:00:00+00:00,2022-10-15 00:00:00+00:00,17.33551617518336,3329.606636430936,57778.170152549195,57.72044970284635,57778.17015254919,1.5037047322034882,0.04149574943608175,1.0,32.0,2022-10-15 00:00:00+00:00,19.680155000000003,65.52717469398948,7683.477366746287,0.13298235902002323,5,scheduled,full
MATICUSDT,2022-10-08 00:00:00+00:00,2022-10-11 00:00:00+00:00,2022-10-16 00:00:00+00:00,0.7891006869897808,57650.049385402715,45537.185268591085,45.49169357501607,45537.18526859108,0.5525959247152792,0.0315577196705088,1.0,13.0,2022-10-16 00:00:00+00:00,0.7888054000000001,45.47467026547235,-107.98967338421062,-0.002371461317761677,5,scheduled,full
XLMUSDT,2022-10-08 00:00:00+00:00,2022-10-11 00:00:00+00:00,2022-10-16 00:00:00+00:00,0.12100821626255509,528232.1167720838,63984.346649406754,63.92042622318357,63984.34664940675,0.8961319765472261,0.0412167966831137,1.0,41.0,2022-10-16 00:00:00+00:00,0.11184405,59.07961927986278,-4963.806988823839,-0.0775784586192983,5,scheduled,full
XRPUSDT,2022-10-08 00:00:00+00:00,2022-10-11 00:00:00+00:00,2022-10-16 00:00:00+00:00,0.48553451964442207,131649.60190677125,63984.346649406754,63.92042622318357,63984.34664940675,1.3126998374838639,0.06279248808027155,1.0,3.0,2022-10-16 00:00:00+00:00,0.4815591,63.39706380958305,-650.6799036332886,-0.01016936075316355,5,scheduled,full
GMTUSDT,2022-10-10 00:00:00+00:00,2022-10-11 00:00:00+00:00,2022-10-16 00:00:00+00:00,0.6234416533728269,44614.47155169857,27842.334428454447,27.814519908545904,27842.334428454447,0.3047708052287952,0.03352991076883076,1.0,27.0,2022-10-16 00:00:00+00:00,0.5671163,25.301594032854553,-2566.041989632751,-0.09216332043660444,5,scheduled,full
LINKUSDT,2022-10-10 00:00:00+00:00,2022-10-11 00:00:00+00:00,2022-10-16 00:00:00+00:00,7.093873545362305,5473.853802016443,38869.65750398262,38.83082667730532,38869.65750398262,0.42547929473720725,0.03342588097861109,1.0,14.0,2022-10-16 00:00:00+00:00,6.882557,37.674110802044886,-1233.2208127397753,-0.031727082046282974,5,scheduled,full
EGLDUSDT,2022-10-11 00:00:00+00:00,2022-10-13 00:00:00+00:00,2022-10-18 00:00:00+00:00,53.17756032383478,226.35814871532116,12049.211282208656,12.037174108100556,12049.211282208656,1.3171380413652265,0.029871186608861667,1.0,49.0,2022-10-18 00:00:00+00:00,57.321325,12.975149008909257,912.962577691691,0.07576948866684179,5,scheduled,full
QNTUSDT,2022-10-11 00:00:00+00:00,2022-10-13 00:00:00+00:00,2022-10-18 00:00:00+00:00,147.80006193201595,145.00778206938168,21453.591329649364,21.432159170478887,21453.59132964936,2.3451610733980512,0.04044261330500153,1.0,50.0,2022-10-18 00:00:00+00:00,209.69510000000002,30.4074213618172,8923.422610806017,0.4159407380187037,5,scheduled,full
LUNAUSDT,2022-10-12 00:00:00+00:00,2022-10-13 00:00:00+00:00,2022-10-18 00:00:00+00:00,2.644655489507652,9943.076404576896,26322.307607554252,26.296011595958294,26322.30760755425,0.24163287919501342,0.07270586595337833,1.0,10.0,2022-10-18 00:00:00+00:00,2.6325830500000005,26.175974407544082,-172.50917441771162,-0.0065537253416263225,5,scheduled,full
SANTOSUSDT,2022-10-12 00:00:00+00:00,2022-10-13 00:00:00+00:00,2022-10-18 00:00:00+00:00,12.211108750923016,1101.813995054039,13467.824887410718,13.454370516893823,13467.824887410716,0.12363161135254587,0.10970702797635577,1.0,23.0,2022-10-18 00:00:00+00:00,13.1184375,14.454078030741721,971.7990653002616,0.07215709095005146,5,scheduled,full
TRXUSDT,2022-10-12 00:00:00+00:00,2022-10-13 00:00:00+00:00,2022-10-18 00:00:00+00:00,0.06117019832005244,1025450.3349880049,62789.727358939046,62.72700035858047,62789.72735893904,0.6078798168315961,0.009109921043582964,1.0,21.0,2022-10-18 00:00:00+00:00,0.06262867,64.22259063135321,1368.6406817828101,0.02179720695327982,5,scheduled,full
XMRUSDT,2022-10-13 00:00:00+00:00,2022-10-14 00:00:00+00:00,2022-10-19 00:00:00+00:00,139.81608188540028,135.2216680224095,18925.069972710517,18.906163808901617,18925.069972710517,0.10090609579766806,0.021817226806485162,1.0,46.0,2022-10-19 00:00:00+00:00,146.02695,19.74600775522499,801.1917747592488,0.04233494385566593,5,scheduled,full
DYDXUSDT,2022-10-14 00:00:00+00:00,2022-10-15 00:00:00+00:00,2022-10-20 00:00:00+00:00,1.4812266982824565,6178.115475693816,9160.340777257368,9.151189587669698,9160.340777257366,1.2543762224904782,0.03891182176529775,1.0,49.0,2022-10-20 00:00:00+00:00,1.5022484999999999,9.281064706187822,111.44286422426558,0.012165798951601001,5,scheduled,full
SUSHIUSDT,2022-10-14 00:00:00+00:00,2022-10-17 00:00:00+00:00,2022-10-22 00:00:00+00:00,1.3861309337301082,6524.0468022656605,9052.22626880915,9.043183085723427,9052.226268809149,1.2395715037577004,0.05738456510576467,1.0,46.0,2022-10-22 00:00:00+00:00,1.3483255,8.796538666688248,-264.48414078759015,-0.029217579513993296,5,scheduled,full
QNTUSDT,2022-10-18 00:00:00+00:00,2022-10-19 00:00:00+00:00,2022-10-24 00:00:00+00:00,174.2126113154129,368.7055685133915,64297.39305714906,64.23315989725181,64297.39305714905,1.2266362886067197,0.05520263083019926,1.0,32.0,2022-10-24 00:00:00+00:00,175.21235000000001,64.60176911731733,239.77429105096235,0.0037291448323238433,5,scheduled,full
REEFUSDT,2022-10-18 00:00:00+00:00,2022-10-19 00:00:00+00:00,2022-10-24 00:00:00+00:00,0.007197986093417181,8923768.26845989,64297.39305714906,64.23315989725181,64297.39305714905,1.2744088334273425,0.05513613185759965,1.0,27.0,2022-10-24 00:00:00+00:00,0.005893052,52.588230441984095,-11761.750845606948,-0.18292733634088126,5,scheduled,full
ENSUSDT,2022-10-18 00:00:00+00:00,2022-10-20 00:00:00+00:00,2022-10-25 00:00:00+00:00,18.078203301154137,3553.072107179538,64297.39305714906,64.23315989725181,64297.39305714905,0.7611186874356818,0.054457662647806944,1.0,26.0,2022-10-25 00:00:00+00:00,16.961515,60.26548584200734,-4092.172700983727,-0.06364445751861987,5,scheduled,full
MATICUSDT,2022-10-19 00:00:00+00:00,2022-10-20 00:00:00+00:00,2022-10-25 00:00:00+00:00,0.8235098785147437,77755.87089817469,64096.7605249611,64.03272779716393,64096.760524961086,0.9004585338486689,0.02516919093435653,1.0,10.0,2022-10-25 00:00:00+00:00,0.8927534,69.41681811430652,5250.640771231112,0.08191741249054801,5,scheduled,full
UNIUSDT,2022-10-19 00:00:00+00:00,2022-10-20 00:00:00+00:00,2022-10-25 00:00:00+00:00,6.374899042301859,10044.50852825473,64096.7605249611,64.03272779716393,64096.760524961086,0.21767391041621192,0.030145578079097304,1.0,28.0,2022-10-25 00:00:00+00:00,6.13693,61.642445722302305,-2515.957248381099,-0.039252486830458684,5,scheduled,full
DYDXUSDT,2022-10-20 00:00:00+00:00,2022-10-21 00:00:00+00:00,2022-10-26 00:00:00+00:00,1.400049924150564,29256.870143834705,41002.03990458443,40.961078825758676,41002.03990458443,0.7754409346513751,0.03918505368154205,1.0,44.0,2022-10-26 00:00:00+00:00,1.5192400000000001,44.44820739731944,3401.719285337691,0.0829646352536071,5,scheduled,full
TRXUSDT,2022-10-20 00:00:00+00:00,2022-10-21 00:00:00+00:00,2022-10-26 00:00:00+00:00,0.06117496022838666,226048.24961105085,13842.32117233211,13.828492679652456,13842.321172332106,0.2617894741968087,0.015812858756734455,1.0,17.0,2022-10-26 00:00:00+00:00,0.06231882500000001,14.087061309067398,230.6530754262203,0.01666289002795625,5,scheduled,full
EGLDUSDT,2022-10-21 00:00:00+00:00,2022-10-22 00:00:00+00:00,2022-10-27 00:00:00+00:00,53.84409269912684,950.018655251209,51204.04543178517,51.15289253924592,51204.04543178516,0.9996705530853703,0.03424645050716259,1.0,40.0,2022-10-27 00:00:00+00:00,57.081445,54.22843761869585,2970.1637492919835,0.05800642750481273,5,scheduled,full
KLAYUSDT,2022-10-24 00:00:00+00:00,2022-10-25 00:00:00+00:00,2022-10-30 00:00:00+00:00,0.20306314413222507,188705.40182964114,38357.43132247213,38.31911221026187,38357.431322472126,0.37635404315781273,0.0873569693603209,1.0,40.0,2022-10-30 00:00:00+00:00,0.31774105,59.959452518022104,21542.061743031947,0.5616137734022688,5,scheduled,full
MDXUSDT,2022-10-24 00:00:00+00:00,2022-10-27 00:00:00+00:00,2022-11-01 00:00:00+00:00,0.14264093846666903,445173.60998113983,63563.48148981299,63.499981508304685,63563.481489812984,1.2018175093411074,0.18716392401304202,1.0,25.0,2022-11-01 00:00:00+00:00,0.11734130000000001,52.23725012087993,-11378.468619053943,-0.17900952484607874,5,scheduled,full
QNTUSDT,2022-10-24 00:00:00+00:00,2022-10-27 00:00:00+00:00,2022-11-01 00:00:00+00:00,166.6560811791077,381.024089004351,63563.48148981299,63.499981508304685,63563.481489812984,0.8343356823132295,0.059652306354042534,1.0,21.0,2022-11-01 00:00:00+00:00,166.71660000000003,63.5230406369028,-103.9638935470939,-0.0016355915552510398,5,scheduled,full
LTCUSDT,2022-10-25 00:00:00+00:00,2022-10-27 00:00:00+00:00,2022-11-01 00:00:00+00:00,54.68894952220929,406.7371424858951,22266.271081272982,22.244027054218765,22266.271081272982,0.2344402371287974,0.022260428610017508,1.0,23.0,2022-11-01 00:00:00+00:00,54.992490000000004,22.367488240784162,78.84967127039636,0.003541215813936298,5,scheduled,full
BTCUSDT,2022-10-26 00:00:00+00:00,2022-10-27 00:00:00+00:00,2022-11-01 00:00:00+00:00,20446.612756233575,1.0500454327917585,21491.34221308552,21.469872340744775,21491.342213085518,0.5646885673441272,0.01576895430052755,1.0,1.0,2022-11-01 00:00:00+00:00,20480.49463,21.50544984754764,-7.397815385429567,-0.0003442230509421245,5,scheduled,full
OPUSDT,2022-10-28 00:00:00+00:00,2022-10-29 00:00:00+00:00,2022-11-03 00:00:00+00:00,1.0686923727000035,56992.853351419144,60968.735502746546,60.90782767507147,60968.73550274654,1.0098042037627573,0.06984179875816393,1.0,30.0,2022-11-03 00:00:00+00:00,1.0284855,58.616323275560994,-2411.0285504611165,-0.03954532647888857,5,scheduled,full
MATICUSDT,2022-10-28 00:00:00+00:00,2022-10-30 00:00:00+00:00,2022-11-04 00:00:00+00:00,0.9153292099649034,69794.43286446737,63948.767976875184,63.884883093781404,63948.767976875184,1.0591614570321657,0.031266012334199414,1.0,7.0,2022-11-04 00:00:00+00:00,0.9507244000000001,66.35527030841102,2340.147061227428,0.0365940914150787,5,scheduled,full
DOGEUSDT,2022-10-29 00:00:00+00:00,2022-10-30 00:00:00+00:00,2022-11-04 00:00:00+00:00,0.11126085166750162,444098.9594063877,49460.23927665413,49.410828448205926,49460.23927665412,1.6688075096829298,0.09017443474537656,1.0,4.0,2022-11-04 00:00:00+00:00,0.12255869000000001,54.42818669521006,4913.519231860722,0.09934281159411955,5,scheduled,full
DYDXUSDT,2022-10-29 00:00:00+00:00,2022-10-30 00:00:00+00:00,2022-11-04 00:00:00+00:00,1.6939702046625462,31181.500152570414,52873.35272733005,52.820532195134916,52873.35272733005,1.783967271163831,0.039374520185830056,1.0,44.0,2022-11-04 00:00:00+00:00,1.5942025,49.709625496978134,-3213.436855848893,-0.06077611292063722,5,scheduled,full
