symbol,signal_date,entry_date,target_exit_date,entry_price,quantity,entry_cost,entry_fee,reserved,momentum,sigma,correction_sigma,volume_rank,entry_time,target_exit_time,exit_date,exit_price,exit_fee,funding_cost,pnl,return_on_reserved,holding_days_actual,holding_hours_actual,exit_reason,mode
LUNAUSDT,2021-03-09 00:00:00+00:00,2021-03-11 00:00:00+00:00,2021-03-16 00:00:00+00:00,10.539315481478404,7832.748973711042,82634.36433368803,82.55181252116687,82634.36433368802,1.0339867404475527,0.1007084727199653,1.0,31.0,2021-03-11 08:00:00+00:00,2021-03-16 08:00:00+00:00,2021-03-16 08:00:00+00:00,17.428081600000002,136.50978826615233,1544.456279593697,52194.45786460444,0.6316313834500694,5,120.0,scheduled,full
UNIUSDT,2021-03-09 00:00:00+00:00,2021-03-11 00:00:00+00:00,2021-03-16 00:00:00+00:00,29.65849873256666,2410.838076111053,71573.33986278788,71.50183802476312,71573.33986278786,0.8955824248713742,0.10614956545198943,1.0,11.0,2021-03-11 08:00:00+00:00,2021-03-16 08:00:00+00:00,2021-03-16 08:00:00+00:00,29.1855999,70.36175551306293,1040.7001688404612,-2322.6462740784627,-0.03245127694936651,5,120.0,scheduled,full
KSMUSDT,2021-03-10 00:00:00+00:00,2021-03-11 00:00:00+00:00,2021-03-16 00:00:00+00:00,281.9516542936679,341.1465350334081,96283.01673913136,96.18682990922214,96283.01673913137,0.9025562980888086,0.0760812460541166,1.0,46.0,2021-03-11 08:00:00+00:00,2021-03-16 08:00:00+00:00,2021-03-16 08:00:00+00:00,318.95044500000006,108.80883915911362,1222.4644162052741,11194.54916461787,0.11626712107440833,5,120.0,scheduled,full
FTMUSDT,2021-03-10 00:00:00+00:00,2021-03-12 00:00:00+00:00,2021-03-17 00:00:00+00:00,0.38415296331648563,250386.79665208864,96283.01673913137,96.18682990922215,96283.01673913137,0.9814708229975017,0.17703288332932823,1.0,24.0,2021-03-12 13:00:00+00:00,2021-03-17 13:00:00+00:00,2021-03-17 13:00:00+00:00,0.385745031,96.58546263655063,1415.8419993407624,-1209.981564558053,-0.012566926188409423,5,120.0,scheduled,full
ADAUSDT,2021-03-11 00:00:00+00:00,2021-03-12 00:00:00+00:00,2021-03-17 00:00:00+00:00,1.0458332564205661,51887.02126296784,54319.43758582623,54.26517241341282,54319.43758582622,0.5879410347276303,0.07374212787386587,1.0,4.0,2021-03-12 13:00:00+00:00,2021-03-17 13:00:00+00:00,2021-03-17 13:00:00+00:00,1.239669855,64.32277612544526,662.8542883657755,9276.161475127818,0.17077057288141514,5,120.0,scheduled,full
SOLUSDT,2021-03-11 00:00:00+00:00,2021-03-12 00:00:00+00:00,2021-03-17 00:00:00+00:00,14.437265005915451,4442.2657321617535,64198.30176951818,64.13416760191626,64198.30176951818,0.6948675768317615,0.10753342626838318,1.0,28.0,2021-03-12 20:00:00+00:00,2021-03-17 20:00:00+00:00,2021-03-17 20:00:00+00:00,14.19659815,63.065061475015945,902.6474216092196,-2098.95277758647,-0.032694833348116195,5,120.0,scheduled,full
VETUSDT,2021-03-11 00:00:00+00:00,2021-03-13 00:00:00+00:00,2021-03-18 00:00:00+00:00,0.061878014228169624,876052.428575082,54262.59302463147,54.20838463999148,54262.59302463146,0.5873257623387238,0.08616234320668704,1.0,31.0,2021-03-13 01:00:00+00:00,2021-03-18 01:00:00+00:00,2021-03-18 01:00:00+00:00,0.078746607,68.98615630439755,296.24035156185926,14358.33677189982,0.26460837883995203,5,120.0,scheduled,full
SUSHIUSDT,2021-03-13 00:00:00+00:00,2021-03-14 00:00:00+00:00,2021-03-19 00:00:00+00:00,20.912784611813947,1208.4342302475673,25296.996499485267,25.27172477471056,25296.996499485267,0.7054145115376383,0.08717149212963562,1.0,13.0,2021-03-14 10:00:00+00:00,2021-03-19 10:00:00+00:00,2021-03-19 10:00:00+00:00,19.750519800000003,23.867204191502342,98.59201350299801,-1552.2515256774277,-0.061361099753838855,5,120.0,scheduled,full
ZILUSDT,2021-03-13 00:00:00+00:00,2021-03-14 00:00:00+00:00,2021-03-19 00:00:00+00:00,0.1650899577414066,135120.78521334272,22329.391805577285,22.30708472085643,22329.391805577285,0.6226619438313299,0.10348731145783449,1.0,49.0,2021-03-14 11:00:00+00:00,2021-03-19 11:00:00+00:00,2021-03-19 11:00:00+00:00,0.18433778500000003,24.907866253688354,272.43296860407344,2281.133613253307,0.10215834059051894,5,120.0,scheduled,full
CHZUSDT,2021-03-14 00:00:00+00:00,2021-03-16 00:00:00+00:00,2021-03-21 00:00:00+00:00,0.522273729686504,89961.61423723894,47031.572384097584,46.984587796301284,47031.572384097584,2.612063482096427,0.2239976623542054,1.0,9.0,2021-03-16 16:00:00+00:00,2021-03-21 16:00:00+00:00,2021-03-21 16:00:00+00:00,0.57619176,51.83514083979577,1251.5602997152168,3500.1730151431766,0.07442177324113158,5,120.0,scheduled,full
